Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0002370903, 26.04.2021, 16:13, 720.000000, 20.000000,
CH0002370903, 26.04.2021, 16:13, 720.000000, 20.000000,
CH0002370903, 29.12.2025, 11:47, 775.000000, 5.000000,
CH0002370903, 03.08.2021, 13:08, 730.000000, 4.000000,
CH0002370903, 13.10.2021, 12:07, 745.000000, 10.000000,
CH0002370903, 26.10.2021, 12:04, 730.000000, 10.000000,
CH0002370903, 04.11.2021, 15:08, 730.000000, 12.000000,
CH0002370903, 11.01.2022, 14:58, 720.000000, 10.000000,
CH0002370903, 11.01.2022, 15:09, 720.000000, 29.000000,
CH0002370903, 11.01.2022, 15:28, 720.000000, 10.000000,
CH0002370903, 11.01.2022, 15:47, 720.000000, 6.000000,
CH0002370903, 12.01.2022, 08:30, 725.000000, 3.000000,
CH0002370903, 11.01.2022, 14:58, 700.000000, 20.000000,
CH0002370903, 13.01.2022, 15:44, 721.000000, 15.000000,
CH0002370903, 02.03.2026, 08:30, 800.000000, 5.000000,
CH0002370903, 02.03.2026, 09:35, 800.000000, 5.000000,
CH0002370903, 26.01.2022, 08:33, 740.000000, 2.000000,
CH0002370903, 04.03.2026, 15:34, 780.000000, 5.000000,
CH0002370903, 03.02.2022, 10:49, 740.000000, 25.000000,
CH0002370903, 26.04.2022, 11:07, 720.000000, 10.000000,
CH0002370903, 04.05.2022, 10:17, 720.000000, 40.000000,
CH0002370903, 10.05.2022, 15:24, 720.000000, 10.000000,
CH0002370903, 10.05.2022, 15:24, 700.000000, 20.000000,
CH0002370903, 31.10.2022, 08:31, 755.000000, 25.000000,
CH0002370903, 17.11.2022, 14:45, 730.000000, 15.000000,
CH0002370903, 17.11.2022, 15:22, 720.000000, 15.000000,
CH0002370903, 17.11.2022, 14:45, 720.000000, 10.000000,
CH0002370903, 19.12.2022, 09:49, 720.000000, 10.000000,
CH0002370903, 03.01.2023, 12:30, 725.000000, 23.000000,
CH0002370903, 06.01.2023, 13:16, 720.000000, 10.000000,
CH0002370903, 06.01.2023, 13:16, 705.000000, 13.000000,
CH0002370903, 16.01.2023, 14:01, 725.000000, 13.000000,
CH0002370903, 07.02.2023, 15:08, 720.000000, 10.000000,
CH0002370903, 14.04.2023, 15:44, 720.000000, 10.000000,
CH0002370903, 14.04.2023, 16:55, 720.000000, 40.000000,
CH0002370903, 26.06.2023, 10:48, 720.000000, 10.000000,
CH0002370903, 25.07.2023, 08:30, 720.000000, 10.000000,
CH0002370903, 28.07.2023, 10:36, 720.000000, 10.000000,
CH0002370903, 18.08.2023, 10:25, 720.000000, 10.000000,
CH0002370903, 22.08.2023, 08:31, 720.000000, 10.000000,
CH0002370903, 20.12.2023, 10:11, 720.000000, 40.000000,
CH0002370903, 30.04.2024, 08:31, 750.000000, 10.000000,
CH0002370903, 07.05.2024, 15:41, 711.000000, 5.000000,
CH0002370903, 07.05.2024, 15:43, 700.000000, 10.000000,
CH0002370903, 07.05.2024, 16:35, 700.000000, 12.000000,
CH0002370903, 07.05.2024, 16:57, 700.000000, 4.000000,
CH0002370903, 08.05.2024, 08:31, 700.000000, 93.000000,
CH0002370903, 07.05.2024, 15:41, 710.000000, 1.000000,
CH0002370903, 08.05.2024, 08:31, 750.000000, 10.000000,
CH0002370903, 08.05.2024, 08:42, 750.000000, 10.000000,
CH0002370903, 07.05.2024, 15:41, 704.000000, 15.000000,
CH0002370903, 07.05.2024, 15:41, 703.000000, 10.000000,
CH0002370903, 14.06.2024, 09:10, 770.000000, 20.000000,
CH0002370903, 22.07.2024, 08:31, 770.000000, 4.000000,
CH0002370903, 22.07.2024, 10:05, 750.000000, 12.000000,
CH0002370903, 12.09.2024, 10:03, 750.000000, 10.000000,
CH0002370903, 12.09.2024, 10:03, 720.000000, 8.000000,
CH0002370903, 25.09.2024, 10:23, 750.000000, 10.000000,
CH0002370903, 25.09.2024, 12:22, 750.000000, 10.000000,
CH0002370903, 26.09.2024, 10:52, 750.000000, 3.000000,
CH0002370903, 21.10.2024, 08:30, 750.000000, 5.000000,
CH0002370903, 19.11.2024, 09:11, 750.000000, 10.000000,
CH0002370903, 22.11.2024, 10:38, 755.000000, 2.000000,
CH0002370903, 27.11.2024, 12:05, 750.000000, 10.000000,
CH0002370903, 27.11.2024, 12:05, 720.000000, 12.000000,
CH0002370903, 27.11.2024, 13:46, 700.000000, 98.000000,
CH0002370903, 02.12.2024, 14:52, 750.000000, 2.000000,
CH0002370903, 27.01.2025, 08:31, 827.000000, 1.000000,
CH0002370903, 18.02.2025, 12:22, 760.000000, 2.000000,
CH0002370903, 18.02.2025, 13:16, 750.000000, 23.000000,
CH0002370903, 18.02.2025, 12:22, 750.000000, 10.000000,
CH0002370903, 18.02.2025, 12:22, 750.000000, 5.000000,
CH0002370903, 06.03.2025, 10:32, 827.000000, 1.000000,
CH0002370903, 06.03.2025, 10:34, 827.000000, 1.000000,
CH0002370903, 06.03.2025, 10:50, 827.000000, 1.000000,
CH0002370903, 14.04.2025, 16:28, 800.000000, 5.000000,
CH0002370903, 15.04.2025, 08:49, 800.000000, 1.000000,
CH0002370903, 16.04.2025, 16:46, 850.000000, 1.000000,
CH0002370903, 25.04.2025, 16:43, 850.000000, 3.000000,
CH0002370903, 20.05.2025, 08:51, 770.000000, 10.000000,
CH0002370903, 20.05.2025, 09:30, 770.000000, 10.000000,
CH0002370903, 20.05.2025, 09:35, 707.000000, 10.000000,
CH0002370903, 20.05.2025, 12:13, 770.000000, 10.000000,
CH0002370903, 20.05.2025, 16:27, 770.000000, 10.000000,
CH0002370903, 02.06.2025, 16:31, 770.000000, 10.000000,
CH0002370903, 02.06.2025, 16:45, 760.000000, 45.000000,
CH0002370903, 26.06.2025, 08:31, 785.000000, 4.000000,
CH0002370903, 10.07.2025, 13:59, 785.000000, 3.000000,
CH0002370903, 10.07.2025, 13:59, 770.000000, 32.000000,
CH0002370903, 23.10.2025, 08:30, 770.000000, 204.000000,
CH0002370903, 17.11.2025, 08:31, 900.000000, 1.000000,
CH0002370903, 02.08.2005, 16:44, 400.000000, 10.000000,
CH0002370903, 03.08.2005, 09:58, 400.000000, 30.000000,
CH0002370903, 03.10.2005, 11:39, 400.000000, 10.000000,
CH0002370903, 03.10.2005, 11:46, 400.000000, 10.000000,
CH0002370903, 05.10.2005, 16:37, 500.000000, 10.000000,
CH0002370903, 14.10.2005, 11:46, 550.000000, 1.000000,
CH0002370903, 03.11.2005, 16:11, 530.000000, 60.000000,
CH0002370903, 08.11.2005, 13:40, 550.000000, 1.000000,
CH0002370903, 14.11.2005, 10:28, 425.000000, 1.000000,
CH0002370903, 21.11.2005, 09:43, 550.000000, 4.000000,
CH0002370903, 07.12.2005, 13:57, 550.000000, 4.000000,
CH0002370903, 08.02.2006, 10:33, 450.000000, 20.000000,
CH0002370903, 08.02.2006, 10:33, 445.000000, 20.000000,
CH0002370903, 08.02.2006, 10:33, 425.000000, 10.000000,
CH0002370903, 20.02.2006, 10:29, 600.000000, 3.000000,
CH0002370903, 15.03.2006, 16:25, 551.000000, 17.000000,
CH0002370903, 18.04.2006, 11:06, 521.000000, 4.000000,
