Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0012684657, 16.12.2025, 08:50, 46.500000, 108.000000,
CH0012684657, 16.12.2025, 09:32, 46.250000, 278.000000,
CH0012684657, 17.12.2025, 11:06, 46.500000, 113.000000,
CH0012684657, 17.12.2025, 16:15, 46.600000, 30.000000,
CH0012684657, 17.12.2025, 16:48, 47.500000, 200.000000,
CH0012684657, 17.12.2025, 16:48, 47.750000, 300.000000,
CH0012684657, 18.12.2025, 09:24, 47.000000, 250.000000,
CH0012684657, 19.12.2025, 11:24, 47.050000, 150.000000,
CH0012684657, 22.12.2025, 09:55, 47.500000, 9.000000,
CH0012684657, 22.12.2025, 11:35, 48.000000, 197.000000,
CH0012684657, 23.12.2025, 09:59, 49.000000, 300.000000,
CH0012684657, 23.12.2025, 09:59, 49.650000, 8.000000,
CH0012684657, 23.12.2025, 12:11, 49.600000, 300.000000,
CH0012684657, 23.12.2025, 12:31, 49.600000, 200.000000,
CH0012684657, 23.12.2025, 13:27, 49.500000, 40.000000,
CH0012684657, 23.12.2025, 14:29, 49.500000, 76.000000,
CH0012684657, 23.12.2025, 16:31, 49.650000, 285.000000,
CH0012684657, 23.12.2025, 16:55, 49.350000, 30.000000,
CH0012684657, 29.12.2025, 08:30, 48.150000, 200.000000,
CH0012684657, 23.12.2025, 16:55, 48.950000, 187.000000,
CH0012684657, 29.12.2025, 08:30, 48.150000, 200.000000,
CH0012684657, 29.12.2025, 12:22, 49.400000, 300.000000,
CH0012684657, 29.12.2025, 12:22, 49.950000, 300.000000,
CH0012684657, 29.12.2025, 12:41, 48.950000, 80.000000,
CH0012684657, 29.12.2025, 14:16, 48.950000, 210.000000,
CH0012684657, 29.12.2025, 12:22, 49.650000, 4.000000,
CH0012684657, 29.12.2025, 12:22, 50.000000, 316.000000,
CH0012684657, 30.12.2025, 14:17, 49.250000, 2.000000,
CH0012684657, 30.12.2025, 15:41, 49.850000, 200.000000,
CH0012684657, 29.12.2025, 12:22, 50.000000, 80.000000,
CH0012684657, 30.12.2025, 08:30, 49.850000, 100.000000,
CH0012684657, 30.12.2025, 15:41, 49.900000, 200.000000,
CH0012684657, 30.12.2025, 15:41, 49.950000, 300.000000,
CH0012684657, 30.12.2025, 15:41, 50.000000, 300.000000,
CH0012684657, 05.01.2026, 16:03, 50.000000, 200.000000,
CH0012684657, 06.01.2026, 08:30, 49.950000, 100.000000,
CH0012684657, 06.01.2026, 09:51, 49.500000, 50.000000,
CH0012684657, 07.01.2026, 10:10, 48.950000, 300.000000,
CH0012684657, 07.01.2026, 10:34, 48.950000, 452.000000,
CH0012684657, 07.01.2026, 10:40, 49.950000, 100.000000,
CH0012684657, 07.01.2026, 15:57, 49.950000, 100.000000,
CH0012684657, 07.01.2026, 08:30, 49.950000, 100.000000,
CH0012684657, 07.01.2026, 15:57, 50.000000, 400.000000,
CH0012684657, 07.01.2026, 10:10, 49.250000, 248.000000,
CH0012684657, 08.01.2026, 09:58, 49.000000, 48.000000,
CH0012684657, 08.01.2026, 09:58, 48.500000, 300.000000,
CH0012684657, 08.01.2026, 10:10, 48.500000, 150.000000,
CH0012684657, 08.01.2026, 10:32, 48.500000, 350.000000,
CH0012684657, 08.01.2026, 09:58, 48.600000, 100.000000,
CH0012684657, 08.01.2026, 10:32, 48.500000, 150.000000,
CH0012684657, 09.01.2026, 09:12, 48.500000, 154.000000,
CH0012684657, 09.01.2026, 10:15, 48.400000, 25.000000,
CH0012684657, 09.01.2026, 12:58, 48.400000, 305.000000,
CH0012684657, 09.01.2026, 12:58, 48.150000, 62.000000,
CH0012684657, 09.01.2026, 12:58, 48.250000, 103.000000,
CH0012684657, 12.01.2026, 09:47, 48.150000, 235.000000,
CH0012684657, 12.01.2026, 09:47, 48.150000, 300.000000,
CH0012684657, 12.01.2026, 09:47, 48.100000, 200.000000,
CH0012684657, 13.01.2026, 09:42, 48.600000, 100.000000,
CH0012684657, 13.01.2026, 09:59, 48.000000, 313.000000,
CH0012684657, 12.01.2026, 09:47, 48.000000, 265.000000,
CH0012684657, 13.01.2026, 09:42, 48.000000, 35.000000,
CH0012684657, 13.01.2026, 09:42, 48.000000, 300.000000,
CH0012684657, 15.01.2026, 08:30, 47.600000, 300.000000,
CH0012684657, 15.01.2026, 10:07, 47.650000, 150.000000,
CH0012684657, 15.01.2026, 10:07, 47.500000, 1000.000000,
CH0012684657, 15.01.2026, 10:50, 47.500000, 448.000000,
CH0012684657, 15.01.2026, 10:07, 47.550000, 199.000000,
CH0012684657, 15.01.2026, 10:07, 47.500000, 11.000000,
CH0012684657, 15.01.2026, 10:07, 47.550000, 192.000000,
CH0012684657, 16.01.2026, 11:00, 47.300000, 36.000000,
CH0012684657, 16.01.2026, 13:30, 48.000000, 182.000000,
CH0012684657, 16.01.2026, 13:56, 48.000000, 318.000000,
CH0012684657, 16.01.2026, 14:18, 47.500000, 112.000000,
CH0012684657, 19.01.2026, 09:18, 48.300000, 40.000000,
CH0012684657, 19.01.2026, 09:22, 48.300000, 210.000000,
CH0012684657, 20.01.2026, 10:29, 47.550000, 100.000000,
CH0012684657, 20.01.2026, 10:42, 47.500000, 150.000000,
CH0012684657, 20.01.2026, 10:29, 47.500000, 138.000000,
CH0012684657, 20.01.2026, 10:29, 47.500000, 300.000000,
CH0012684657, 21.01.2026, 13:09, 47.500000, 25.000000,
CH0012684657, 22.01.2026, 08:30, 47.500000, 225.000000,
CH0012684657, 22.01.2026, 08:30, 47.500000, 62.000000,
CH0012684657, 23.01.2026, 08:49, 47.500000, 150.000000,
CH0012684657, 23.01.2026, 09:11, 47.300000, 164.000000,
CH0012684657, 23.01.2026, 12:25, 46.350000, 300.000000,
CH0012684657, 23.01.2026, 13:50, 46.300000, 199.000000,
CH0012684657, 23.01.2026, 09:11, 47.300000, 105.000000,
CH0012684657, 23.01.2026, 09:11, 47.000000, 300.000000,
CH0012684657, 23.01.2026, 09:11, 47.200000, 200.000000,
CH0012684657, 23.01.2026, 09:11, 47.000000, 200.000000,
CH0012684657, 23.01.2026, 09:11, 47.100000, 250.000000,
CH0012684657, 23.01.2026, 15:06, 46.500000, 500.000000,
CH0012684657, 23.01.2026, 15:30, 46.300000, 1.000000,
CH0012684657, 23.01.2026, 15:35, 46.000000, 199.000000,
CH0012684657, 23.01.2026, 15:36, 46.000000, 301.000000,
CH0012684657, 23.01.2026, 15:42, 46.000000, 199.000000,
CH0012684657, 23.01.2026, 15:43, 46.500000, 216.000000,
CH0012684657, 23.01.2026, 16:17, 47.000000, 50.000000,
CH0012684657, 23.01.2026, 16:33, 46.500000, 500.000000,
CH0012684657, 26.01.2026, 09:46, 46.500000, 85.000000,
CH0012684657, 26.01.2026, 09:46, 46.100000, 200.000000,
CH0012684657, 26.01.2026, 09:53, 46.000000, 13.000000,
CH0012684657, 23.01.2026, 09:11, 47.050000, 535.000000,
CH0012684657, 23.01.2026, 09:11, 47.000000, 500.000000,
CH0012684657, 23.01.2026, 15:30, 46.000000, 300.000000,
CH0012684657, 23.01.2026, 16:17, 47.400000, 200.000000,
CH0012684657, 26.01.2026, 09:46, 46.000000, 300.000000,
CH0012684657, 26.01.2026, 09:46, 46.000000, 200.000000,
CH0012684657, 23.01.2026, 09:11, 47.000000, 530.000000,
CH0012684657, 23.01.2026, 16:17, 47.500000, 171.000000,
CH0012684657, 26.01.2026, 10:45, 46.000000, 202.000000,
CH0012684657, 27.01.2026, 08:30, 47.350000, 21.000000,
CH0012684657, 27.01.2026, 11:53, 47.350000, 250.000000,
CH0012684657, 27.01.2026, 12:22, 47.350000, 29.000000,
CH0012684657, 27.01.2026, 12:52, 47.350000, 71.000000,
CH0012684657, 28.01.2026, 10:50, 46.500000, 200.000000,
CH0012684657, 28.01.2026, 15:18, 46.200000, 200.000000,
CH0012684657, 28.01.2026, 16:39, 46.100000, 198.000000,
CH0012684657, 28.01.2026, 15:18, 46.100000, 100.000000,
