Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0002557616, 09.06.2021, 09:09, 1520.000000, 3.000000,
CH0002557616, 11.10.2021, 16:44, 1800.000000, 1.000000,
CH0002557616, 15.10.2021, 16:15, 1520.000000, 1.000000,
CH0002557616, 20.10.2021, 09:53, 1520.000000, 1.000000,
CH0002557616, 20.10.2021, 13:54, 1520.000000, 1.000000,
CH0002557616, 20.10.2021, 09:53, 1500.000000, 1.000000,
CH0002557616, 20.10.2021, 13:54, 1520.000000, 1.000000,
CH0002557616, 21.10.2021, 11:01, 1520.000000, 1.000000,
CH0002557616, 21.10.2021, 11:01, 1520.000000, 1.000000,
CH0002557616, 21.10.2021, 11:01, 1500.000000, 2.000000,
CH0002557616, 31.01.2022, 16:47, 1945.000000, 1.000000,
CH0002557616, 31.01.2022, 16:47, 1950.000000, 1.000000,
CH0002557616, 01.04.2022, 09:18, 1950.000000, 1.000000,
CH0002557616, 19.07.2022, 13:49, 2000.000000, 1.000000,
CH0002557616, 06.09.2023, 11:41, 2000.000000, 1.000000,
CH0002557616, 02.05.2024, 09:13, 1605.000000, 1.000000,
CH0002557616, 07.06.2024, 12:28, 1755.000000, 1.000000,
CH0002557616, 18.06.2024, 08:30, 1850.000000, 1.000000,
CH0002557616, 17.06.2024, 13:57, 1750.000000, 1.000000,
CH0002557616, 30.08.2024, 13:43, 2900.000000, 1.000000,
CH0002557616, 02.10.2024, 09:07, 1460.000000, 2.000000,
CH0002557616, 23.12.2004, 14:49, 250.000000, 1.000000,
CH0002557616, 22.04.2005, 14:26, 640.000000, 1.000000,
CH0002557616, 13.06.2005, 16:40, 850.000000, 3.000000,
CH0002557616, 24.10.2005, 11:32, 700.000000, 2.000000,
CH0002557616, 21.12.2005, 15:42, 700.000000, 5.000000,
CH0002557616, 27.01.2006, 15:47, 640.000000, 2.000000,
CH0002557616, 10.02.2006, 13:36, 850.000000, 1.000000,
CH0002557616, 13.02.2006, 09:37, 850.000000, 1.000000,
CH0002557616, 18.08.2006, 15:14, 660.000000, 2.000000,
CH0002557616, 18.10.2006, 08:45, 660.000000, 1.000000,
CH0002557616, 22.04.2008, 14:27, 660.000000, 4.000000,
CH0002557616, 13.01.2009, 13:23, 840.000000, 1.000000,
CH0002557616, 14.01.2009, 09:14, 850.000000, 2.000000,
CH0002557616, 02.02.2009, 12:34, 850.000000, 2.000000,
CH0002557616, 16.03.2009, 10:34, 710.000000, 1.000000,
CH0002557616, 16.03.2009, 10:34, 750.000000, 1.000000,
CH0002557616, 16.03.2009, 10:34, 700.000000, 5.000000,
CH0002557616, 16.03.2009, 10:38, 700.000000, 4.000000,
CH0002557616, 17.03.2009, 11:34, 850.000000, 2.000000,
CH0002557616, 23.03.2009, 12:54, 850.000000, 3.000000,
CH0002557616, 25.03.2009, 12:51, 850.000000, 4.000000,
CH0002557616, 20.04.2009, 08:32, 780.000000, 1.000000,
CH0002557616, 11.05.2009, 08:52, 780.000000, 1.000000,
CH0002557616, 31.08.2009, 09:15, 760.000000, 5.000000,
CH0002557616, 31.08.2009, 09:15, 760.000000, 2.000000,
CH0002557616, 22.06.2010, 14:52, 1050.000000, 1.000000,
CH0002557616, 06.07.2010, 16:03, 750.000000, 1.000000,
CH0002557616, 08.10.2010, 08:51, 1450.000000, 1.000000,
CH0002557616, 01.03.2011, 16:24, 850.000000, 1.000000,
CH0002557616, 14.04.2011, 09:18, 830.000000, 2.000000,
CH0002557616, 11.05.2011, 12:08, 885.000000, 1.000000,
CH0002557616, 30.05.2011, 16:03, 910.000000, 3.000000,
CH0002557616, 17.06.2011, 14:53, 800.000000, 1.000000,
CH0002557616, 05.02.2013, 08:31, 850.000000, 1.000000,
CH0002557616, 05.02.2013, 08:31, 830.000000, 2.000000,
CH0002557616, 05.02.2013, 14:04, 830.000000, 2.000000,
CH0002557616, 17.02.2014, 15:05, 851.000000, 1.000000,
CH0002557616, 21.05.2014, 16:33, 851.000000, 1.000000,
CH0002557616, 09.04.2015, 10:19, 800.000000, 1.000000,
CH0002557616, 21.12.2016, 15:50, 960.000000, 2.000000,
CH0002557616, 21.12.2016, 15:50, 850.000000, 2.000000,
CH0002557616, 18.01.2017, 14:42, 1100.000000, 1.000000,
CH0002557616, 16.11.2018, 08:31, 1500.000000, 1.000000,
CH0002557616, 20.12.2018, 11:39, 2900.000000, 1.000000,
CH0002557616, 05.07.2019, 12:44, 1995.000000, 1.000000,
CH0002557616, 05.07.2019, 12:44, 2000.000000, 1.000000,
CH0002557616, 15.01.2020, 11:07, 2000.000000, 1.000000,
CH0002557616, 18.11.2020, 16:59, 1261.000000, 1.000000,
CH0002557616, 18.11.2020, 16:59, 1260.000000, 1.000000,
CH0002557616, 14.12.2020, 10:19, 2000.000000, 1.000000,
CH0002557616, 17.12.2020, 15:05, 2000.000000, 1.000000,
CH0002557616, 18.12.2020, 11:25, 2000.000000, 1.000000,
CH0002557616, 02.02.2021, 13:21, 2000.000000, 1.000000,
CH0002557616, 09.03.2021, 10:58, 1421.000000, 1.000000,
