Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0032462910, 22.03.2021, 08:35, 2.200000, 10.000000,
CH0032462910, 25.03.2021, 15:49, 2.600000, 90.000000,
CH0032462910, 19.04.2021, 08:39, 3.000000, 20.000000,
CH0032462910, 29.12.2025, 13:30, 1.100000, 180.000000,
CH0032462910, 29.12.2025, 16:47, 1.900000, 550.000000,
CH0032462910, 30.12.2025, 08:30, 2.000000, 100.000000,
CH0032462910, 03.05.2021, 15:54, 2.500000, 90.000000,
CH0032462910, 17.05.2021, 08:36, 2.500000, 600.000000,
CH0032462910, 28.05.2021, 16:12, 2.500000, 760.000000,
CH0032462910, 07.06.2021, 16:30, 2.500000, 90.000000,
CH0032462910, 14.06.2021, 16:16, 2.500000, 180.000000,
CH0032462910, 14.07.2021, 11:02, 2.500000, 110.000000,
CH0032462910, 28.07.2021, 09:14, 2.500000, 55.000000,
CH0032462910, 28.07.2021, 10:40, 4.450000, 10.000000,
CH0032462910, 21.01.2026, 13:04, 1.700000, 100.000000,
CH0032462910, 13.08.2021, 14:33, 2.500000, 52.000000,
CH0032462910, 02.09.2021, 12:00, 2.500000, 180.000000,
CH0032462910, 09.09.2021, 14:08, 2.500000, 450.000000,
CH0032462910, 08.10.2021, 14:04, 2.500000, 74.000000,
CH0032462910, 12.10.2021, 08:49, 4.450000, 290.000000,
CH0032462910, 09.02.2026, 13:18, 1.500000, 2100.000000,
CH0032462910, 22.11.2021, 08:32, 2.550000, 400.000000,
CH0032462910, 22.11.2021, 08:32, 2.500000, 9600.000000,
CH0032462910, 01.12.2021, 13:53, 4.800000, 100.000000,
CH0032462910, 15.12.2021, 10:00, 2.500000, 100.000000,
CH0032462910, 30.12.2021, 16:02, 2.500000, 90.000000,
CH0032462910, 04.01.2022, 16:36, 2.800000, 30.000000,
CH0032462910, 05.01.2022, 10:37, 2.800000, 4700.000000,
CH0032462910, 12.01.2022, 10:54, 2.800000, 200.000000,
CH0032462910, 17.01.2022, 08:31, 2.800000, 300.000000,
CH0032462910, 24.01.2022, 10:00, 2.800000, 499.000000,
CH0032462910, 03.03.2026, 08:30, 1.500000, 180.000000,
CH0032462910, 03.03.2026, 08:30, 1.500000, 77.000000,
CH0032462910, 03.03.2026, 08:30, 1.500000, 103.000000,
CH0032462910, 10.03.2026, 11:52, 1.700000, 180.000000,
CH0032462910, 14.02.2022, 08:34, 1.000000, 500.000000,
CH0032462910, 14.02.2022, 09:11, 0.800000, 100.000000,
CH0032462910, 03.03.2022, 12:09, 1.050000, 110.000000,
CH0032462910, 18.03.2022, 10:28, 2.950000, 40.000000,
CH0032462910, 31.03.2022, 13:09, 2.950000, 170.000000,
CH0032462910, 31.03.2022, 13:29, 4.500000, 292.000000,
CH0032462910, 01.04.2022, 16:34, 4.500000, 250.000000,
CH0032462910, 31.03.2022, 13:09, 3.000000, 271.000000,
CH0032462910, 13.04.2022, 10:30, 1.050000, 156.000000,
CH0032462910, 13.04.2022, 13:31, 2.000000, 1901.000000,
CH0032462910, 02.05.2022, 11:37, 1.050000, 135.000000,
CH0032462910, 16.05.2022, 10:52, 2.150000, 300.000000,
CH0032462910, 16.05.2022, 10:52, 2.200000, 2558.000000,
CH0032462910, 17.05.2022, 09:13, 1.050000, 199.000000,
CH0032462910, 17.05.2022, 09:32, 1.050000, 430.000000,
CH0032462910, 17.05.2022, 09:13, 1.050000, 800.000000,
CH0032462910, 27.05.2022, 12:58, 2.150000, 2.000000,
CH0032462910, 22.06.2022, 13:56, 1.850000, 620.000000,
CH0032462910, 23.06.2022, 09:28, 2.150000, 500.000000,
CH0032462910, 28.06.2022, 11:37, 2.150000, 30.000000,
CH0032462910, 30.06.2022, 09:31, 1.850000, 30.000000,
CH0032462910, 05.07.2022, 10:51, 1.850000, 22.000000,
CH0032462910, 06.07.2022, 10:39, 1.850000, 30.000000,
CH0032462910, 14.07.2022, 15:54, 2.150000, 270.000000,
CH0032462910, 14.07.2022, 15:54, 2.200000, 730.000000,
CH0032462910, 27.07.2022, 15:41, 2.200000, 5000.000000,
CH0032462910, 27.07.2022, 15:44, 2.200000, 7000.000000,
CH0032462910, 27.07.2022, 15:58, 2.200000, 3099.000000,
CH0032462910, 29.08.2022, 08:49, 2.200000, 2357.000000,
CH0032462910, 08.09.2022, 15:09, 1.150000, 606.000000,
CH0032462910, 13.09.2022, 15:18, 1.150000, 428.000000,
CH0032462910, 13.09.2022, 15:21, 1.150000, 561.000000,
CH0032462910, 09.01.2023, 08:31, 1.600000, 60.000000,
CH0032462910, 19.01.2023, 14:57, 2.750000, 10.000000,
CH0032462910, 20.01.2023, 08:54, 2.200000, 300.000000,
CH0032462910, 10.03.2023, 08:39, 2.000000, 500.000000,
CH0032462910, 13.03.2023, 09:06, 1.600000, 516.000000,
CH0032462910, 22.03.2023, 16:30, 1.600000, 90.000000,
CH0032462910, 27.03.2023, 10:11, 2.200000, 60.000000,
CH0032462910, 28.03.2023, 16:18, 2.200000, 390.000000,
CH0032462910, 30.03.2023, 11:00, 2.650000, 330.000000,
CH0032462910, 30.03.2023, 11:41, 2.850000, 160.000000,
CH0032462910, 30.03.2023, 11:00, 2.800000, 728.000000,
CH0032462910, 03.05.2023, 13:11, 2.850000, 180.000000,
CH0032462910, 09.05.2023, 10:21, 2.850000, 22.000000,
CH0032462910, 31.05.2023, 14:51, 3.150000, 117.000000,
CH0032462910, 27.06.2023, 16:10, 2.850000, 66.000000,
CH0032462910, 23.08.2023, 08:31, 2.850000, 190.000000,
CH0032462910, 29.08.2023, 08:30, 2.850000, 324.000000,
CH0032462910, 29.08.2023, 08:30, 2.800000, 2000.000000,
CH0032462910, 29.08.2023, 08:30, 2.750000, 150.000000,
CH0032462910, 30.08.2023, 08:32, 2.750000, 2211.000000,
CH0032462910, 25.10.2023, 09:54, 2.750000, 990.000000,
CH0032462910, 06.11.2023, 11:02, 3.150000, 1500.000000,
