Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH1405847034, 18.12.2025, 11:01, 2770.000000, 1.000000,
CH1405847034, 18.12.2025, 11:01, 2700.000000, 1.000000,
CH1405847034, 18.12.2025, 11:01, 2700.000000, 2.000000,
CH1405847034, 18.12.2025, 13:18, 2730.000000, 10.000000,
CH1405847034, 18.12.2025, 15:47, 2700.000000, 10.000000,
CH1405847034, 19.12.2025, 15:42, 2700.000000, 13.000000,
CH1405847034, 19.12.2025, 15:42, 2700.000000, 18.000000,
CH1405847034, 23.12.2025, 13:22, 2705.000000, 5.000000,
CH1405847034, 23.12.2025, 13:22, 2710.000000, 10.000000,
CH1405847034, 23.12.2025, 13:22, 2720.000000, 5.000000,
CH1405847034, 05.01.2026, 10:58, 2710.000000, 5.000000,
CH1405847034, 05.01.2026, 10:58, 2710.000000, 5.000000,
CH1405847034, 05.01.2026, 11:52, 2705.000000, 5.000000,
CH1405847034, 05.01.2026, 12:00, 2705.000000, 5.000000,
CH1405847034, 05.01.2026, 13:29, 2710.000000, 4.000000,
CH1405847034, 06.01.2026, 10:24, 2710.000000, 4.000000,
CH1405847034, 06.01.2026, 10:24, 2710.000000, 15.000000,
CH1405847034, 06.01.2026, 10:24, 2720.000000, 1.000000,
CH1405847034, 12.01.2026, 16:52, 2720.000000, 4.000000,
CH1405847034, 13.01.2026, 08:30, 2725.000000, 2.000000,
CH1405847034, 12.01.2026, 16:52, 2725.000000, 3.000000,
CH1405847034, 13.01.2026, 10:07, 2730.000000, 1.000000,
CH1405847034, 15.01.2026, 11:02, 2730.000000, 3.000000,
CH1405847034, 15.01.2026, 11:02, 2740.000000, 5.000000,
CH1405847034, 15.01.2026, 11:02, 2750.000000, 2.000000,
CH1405847034, 21.01.2026, 09:58, 2750.000000, 1.000000,
CH1405847034, 21.01.2026, 14:34, 2750.000000, 2.000000,
CH1405847034, 26.01.2026, 13:10, 2755.000000, 5.000000,
CH1405847034, 26.01.2026, 13:10, 2765.000000, 7.000000,
CH1405847034, 28.01.2026, 08:31, 2770.000000, 5.000000,
CH1405847034, 28.01.2026, 10:19, 2770.000000, 3.000000,
CH1405847034, 28.01.2026, 11:20, 2770.000000, 2.000000,
CH1405847034, 29.01.2026, 09:03, 2770.000000, 10.000000,
CH1405847034, 30.01.2026, 09:07, 2770.000000, 5.000000,
CH1405847034, 30.01.2026, 11:43, 2775.000000, 5.000000,
CH1405847034, 02.02.2026, 08:53, 2780.000000, 3.000000,
CH1405847034, 02.02.2026, 08:53, 2800.000000, 5.000000,
CH1405847034, 02.02.2026, 09:55, 2820.000000, 2.000000,
CH1405847034, 02.02.2026, 11:13, 2820.000000, 3.000000,
CH1405847034, 02.02.2026, 16:35, 2825.000000, 8.000000,
