Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0545753953, 26.03.2021, 16:21, 840.000000, 25.000000,
CH0545753953, 30.03.2021, 10:11, 850.000000, 5.000000,
CH0545753953, 19.12.2025, 10:40, 751.000000, 14.000000,
CH0545753953, 19.12.2025, 10:40, 750.000000, 15.000000,
CH0545753953, 19.12.2025, 10:40, 700.000000, 41.000000,
CH0545753953, 06.05.2021, 15:14, 850.000000, 25.000000,
CH0545753953, 09.06.2021, 14:00, 860.000000, 8.000000,
CH0545753953, 09.06.2021, 14:00, 870.000000, 4.000000,
CH0545753953, 13.01.2026, 11:04, 765.000000, 5.000000,
CH0545753953, 16.01.2026, 12:38, 785.000000, 10.000000,
CH0545753953, 16.01.2026, 13:27, 785.000000, 5.000000,
CH0545753953, 16.01.2026, 13:41, 790.000000, 10.000000,
CH0545753953, 16.01.2026, 13:54, 790.000000, 3.000000,
CH0545753953, 16.01.2026, 13:27, 790.000000, 45.000000,
CH0545753953, 20.07.2021, 16:55, 850.000000, 8.000000,
CH0545753953, 20.07.2021, 16:55, 831.000000, 5.000000,
CH0545753953, 20.07.2021, 16:55, 830.000000, 5.000000,
CH0545753953, 20.07.2021, 16:55, 815.000000, 5.000000,
CH0545753953, 20.01.2026, 09:26, 840.000000, 5.000000,
CH0545753953, 20.07.2021, 16:55, 800.000000, 150.000000,
CH0545753953, 20.07.2021, 16:55, 790.000000, 80.000000,
CH0545753953, 20.07.2021, 16:55, 790.000000, 47.000000,
CH0545753953, 04.08.2021, 10:03, 850.000000, 2.000000,
CH0545753953, 06.08.2021, 14:41, 850.000000, 3.000000,
CH0545753953, 06.08.2021, 14:41, 860.000000, 47.000000,
CH0545753953, 06.08.2021, 14:41, 865.000000, 45.000000,
CH0545753953, 06.08.2021, 14:41, 870.000000, 50.000000,
CH0545753953, 06.08.2021, 14:41, 870.000000, 5.000000,
CH0545753953, 26.01.2026, 13:55, 840.000000, 5.000000,
CH0545753953, 26.01.2026, 13:55, 850.000000, 15.000000,
CH0545753953, 27.08.2021, 12:26, 865.000000, 90.000000,
CH0545753953, 27.08.2021, 12:26, 870.000000, 30.000000,
CH0545753953, 08.09.2021, 10:05, 810.000000, 5.000000,
CH0545753953, 08.09.2021, 10:23, 805.000000, 5.000000,
CH0545753953, 08.09.2021, 10:36, 805.000000, 10.000000,
CH0545753953, 14.09.2021, 09:17, 830.000000, 9.000000,
CH0545753953, 14.09.2021, 09:17, 850.000000, 1.000000,
