Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0001395539, 31.03.2021, 15:01, 13000.000000, 1.000000,
CH0001395539, 08.04.2021, 11:55, 13000.000000, 1.000000,
CH0001395539, 04.05.2021, 08:43, 20000.000000, 1.000000,
CH0001395539, 05.01.2026, 10:59, 58000.000000, 1.000000,
CH0001395539, 14.07.2021, 10:16, 13000.000000, 1.000000,
CH0001395539, 06.08.2021, 15:29, 13000.000000, 2.000000,
CH0001395539, 30.08.2021, 09:45, 13000.000000, 1.000000,
CH0001395539, 31.08.2021, 14:26, 12050.000000, 1.000000,
CH0001395539, 24.02.2026, 08:31, 55000.000000, 1.000000,
CH0001395539, 24.02.2026, 08:32, 55000.000000, 1.000000,
CH0001395539, 16.12.2021, 16:13, 14900.000000, 1.000000,
CH0001395539, 25.02.2026, 08:30, 60000.000000, 2.000000,
CH0001395539, 25.02.2026, 08:30, 63000.000000, 1.000000,
CH0001395539, 27.12.2021, 09:43, 15000.000000, 2.000000,
CH0001395539, 18.01.2022, 16:29, 15000.000000, 1.000000,
CH0001395539, 20.01.2022, 13:20, 15000.000000, 1.000000,
CH0001395539, 08.04.2022, 08:31, 15500.000000, 1.000000,
CH0001395539, 12.05.2022, 12:14, 14700.000000, 1.000000,
CH0001395539, 01.06.2022, 16:53, 15000.000000, 2.000000,
CH0001395539, 30.06.2022, 13:31, 15150.000000, 1.000000,
CH0001395539, 30.06.2022, 13:31, 14700.000000, 1.000000,
CH0001395539, 19.07.2022, 15:16, 16000.000000, 2.000000,
CH0001395539, 19.07.2022, 15:16, 15900.000000, 2.000000,
CH0001395539, 19.08.2022, 08:39, 16000.000000, 2.000000,
CH0001395539, 23.01.2023, 08:30, 25500.000000, 2.000000,
CH0001395539, 23.01.2023, 08:43, 25500.000000, 1.000000,
CH0001395539, 23.01.2023, 14:56, 25500.000000, 1.000000,
CH0001395539, 12.04.2023, 13:23, 17500.000000, 1.000000,
CH0001395539, 09.05.2023, 09:55, 18000.000000, 1.000000,
CH0001395539, 09.05.2023, 10:42, 18000.000000, 5.000000,
CH0001395539, 14.07.2023, 15:14, 21000.000000, 1.000000,
CH0001395539, 21.08.2023, 14:51, 20000.000000, 1.000000,
CH0001395539, 31.08.2023, 08:32, 24500.000000, 2.000000,
CH0001395539, 31.08.2023, 08:32, 25000.000000, 1.000000,
CH0001395539, 31.08.2023, 09:46, 25000.000000, 1.000000,
CH0001395539, 22.09.2023, 11:24, 24000.000000, 1.000000,
CH0001395539, 16.11.2023, 11:28, 25000.000000, 1.000000,
CH0001395539, 12.12.2023, 09:01, 25000.000000, 1.000000,
CH0001395539, 09.01.2024, 09:26, 28500.000000, 1.000000,
CH0001395539, 01.02.2024, 13:41, 25025.000000, 1.000000,
CH0001395539, 08.02.2024, 14:55, 25050.000000, 1.000000,
CH0001395539, 08.02.2024, 14:55, 25025.000000, 1.000000,
CH0001395539, 12.02.2024, 11:14, 29700.000000, 2.000000,
CH0001395539, 17.04.2024, 08:30, 28000.000000, 2.000000,
CH0001395539, 14.05.2024, 08:30, 30000.000000, 2.000000,
CH0001395539, 03.06.2024, 09:08, 30000.000000, 2.000000,
