Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0187475709, 31.03.2021, 12:16, 5.500000, 1000.000000,
CH0187475709, 12.07.2021, 16:04, 5.000000, 5000.000000,
CH0187475709, 08.06.2022, 11:50, 5.100000, 80.000000,
CH0187475709, 08.06.2022, 11:50, 5.000000, 20.000000,
CH0187475709, 08.07.2022, 11:26, 5.000000, 1000.000000,
CH0187475709, 14.09.2022, 16:11, 6.000000, 2000.000000,
CH0187475709, 03.10.2022, 11:15, 5.750000, 101.000000,
CH0187475709, 22.03.2023, 14:40, 6.200000, 2000.000000,
CH0187475709, 14.08.2023, 11:56, 6.700000, 1500.000000,
CH0187475709, 11.01.2024, 16:29, 7.500000, 300.000000,
CH0187475709, 17.01.2024, 11:27, 6.200000, 300.000000,
CH0187475709, 12.03.2024, 10:32, 6.500000, 2000.000000,
CH0187475709, 30.04.2024, 08:30, 8.000000, 30.000000,
CH0187475709, 19.11.2024, 11:51, 6.800000, 30.000000,
CH0187475709, 20.11.2024, 14:59, 7.500000, 55.000000,
CH0187475709, 03.12.2024, 09:36, 6.800000, 30.000000,
CH0187475709, 03.12.2024, 09:36, 6.800000, 2940.000000,
CH0187475709, 05.12.2024, 09:58, 6.500000, 30.000000,
CH0187475709, 30.12.2024, 15:59, 7.500000, 100.000000,
CH0187475709, 30.12.2024, 16:00, 7.500000, 400.000000,
CH0187475709, 16.01.2025, 10:23, 8.000000, 300.000000,
CH0187475709, 27.01.2025, 08:31, 6.500000, 300.000000,
CH0187475709, 13.02.2025, 09:18, 8.000000, 110.000000,
CH0187475709, 08.10.2025, 15:53, 8.000000, 200.000000,
CH0187475709, 13.10.2025, 08:30, 8.000000, 100.000000,
CH0187475709, 05.11.2012, 09:13, 10.000000, 2001.000000,
CH0187475709, 05.11.2012, 09:54, 10.000000, 2501.000000,
CH0187475709, 05.11.2012, 10:33, 10.000000, 498.000000,
CH0187475709, 05.11.2012, 10:33, 10.000000, 502.000000,
CH0187475709, 05.11.2012, 10:45, 10.500000, 1500.000000,
CH0187475709, 07.11.2012, 08:01, 10.500000, 200.000000,
CH0187475709, 08.11.2012, 16:33, 10.000000, 500.000000,
CH0187475709, 08.11.2012, 16:55, 10.000000, 500.000000,
CH0187475709, 23.11.2012, 13:52, 10.500000, 800.000000,
CH0187475709, 26.11.2012, 08:46, 10.500000, 152.000000,
CH0187475709, 26.11.2012, 08:46, 10.500000, 800.000000,
CH0187475709, 26.11.2012, 10:28, 10.500000, 200.000000,
CH0187475709, 04.12.2012, 15:09, 10.500000, 848.000000,
CH0187475709, 09.01.2013, 09:27, 10.500000, 100.000000,
CH0187475709, 21.01.2013, 08:00, 10.000000, 200.000000,
