Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0223260743, 23.03.2021, 15:19, 270.000000, 10.000000,
CH0223260743, 09.04.2021, 11:02, 260.000000, 4.000000,
CH0223260743, 30.12.2025, 08:31, 220.000000, 8.000000,
CH0223260743, 31.05.2021, 14:36, 255.000000, 1.000000,
CH0223260743, 31.05.2021, 14:36, 255.000000, 1.000000,
CH0223260743, 12.01.2026, 13:23, 223.000000, 59.000000,
CH0223260743, 12.01.2026, 13:23, 220.000000, 149.000000,
CH0223260743, 12.01.2026, 16:37, 220.000000, 4.000000,
CH0223260743, 12.01.2026, 16:48, 225.000000, 10.000000,
CH0223260743, 18.06.2021, 10:44, 240.000000, 10.000000,
CH0223260743, 30.06.2021, 08:32, 260.000000, 12.000000,
CH0223260743, 23.01.2026, 08:30, 222.000000, 4.000000,
CH0223260743, 20.08.2021, 15:03, 262.000000, 60.000000,
CH0223260743, 30.08.2021, 16:03, 274.000000, 2.000000,
CH0223260743, 17.09.2021, 11:39, 264.000000, 6.000000,
CH0223260743, 30.01.2026, 11:42, 222.000000, 5.000000,
CH0223260743, 04.10.2021, 11:43, 270.000000, 7.000000,
CH0223260743, 11.02.2026, 08:47, 254.000000, 1.000000,
CH0223260743, 02.11.2021, 10:17, 270.000000, 2.000000,
CH0223260743, 08.11.2021, 13:46, 269.000000, 2.000000,
CH0223260743, 22.11.2021, 11:29, 269.000000, 1.000000,
CH0223260743, 24.11.2021, 09:34, 270.000000, 20.000000,
CH0223260743, 24.11.2021, 09:34, 269.000000, 7.000000,
CH0223260743, 02.12.2021, 08:30, 269.000000, 2.000000,
CH0223260743, 08.12.2021, 08:38, 272.000000, 2.000000,
CH0223260743, 21.12.2021, 10:38, 272.000000, 1.000000,
CH0223260743, 06.01.2022, 12:40, 272.000000, 10.000000,
CH0223260743, 26.02.2026, 14:04, 200.000000, 12.000000,
CH0223260743, 18.01.2022, 10:18, 266.000000, 1.000000,
CH0223260743, 19.01.2022, 08:31, 266.000000, 2.000000,
CH0223260743, 24.01.2022, 08:31, 274.000000, 1.000000,
CH0223260743, 28.01.2022, 15:17, 269.000000, 2.000000,
CH0223260743, 10.03.2026, 08:30, 215.000000, 5.000000,
CH0223260743, 16.02.2022, 09:04, 273.000000, 4.000000,
CH0223260743, 25.02.2022, 08:30, 273.000000, 35.000000,
CH0223260743, 17.03.2022, 11:36, 274.000000, 2.000000,
CH0223260743, 17.03.2022, 15:51, 274.000000, 4.000000,
CH0223260743, 29.03.2022, 10:27, 274.000000, 40.000000,
CH0223260743, 05.04.2022, 15:08, 262.000000, 5.000000,
CH0223260743, 08.04.2022, 11:04, 259.000000, 8.000000,
CH0223260743, 23.05.2022, 16:28, 259.000000, 25.000000,
CH0223260743, 27.05.2022, 08:31, 263.000000, 22.000000,
CH0223260743, 27.05.2022, 08:31, 259.000000, 20.000000,
CH0223260743, 01.07.2022, 16:07, 259.000000, 10.000000,
CH0223260743, 18.08.2022, 11:38, 261.000000, 20.000000,
CH0223260743, 13.09.2022, 14:04, 264.000000, 9.000000,
CH0223260743, 27.09.2022, 10:54, 261.000000, 27.000000,
CH0223260743, 11.10.2022, 10:31, 259.000000, 4.000000,
CH0223260743, 13.10.2022, 09:29, 259.000000, 2.000000,
CH0223260743, 28.10.2022, 16:16, 260.000000, 2.000000,
CH0223260743, 28.10.2022, 16:16, 260.000000, 3.000000,
CH0223260743, 31.10.2022, 08:47, 260.000000, 12.000000,
CH0223260743, 31.10.2022, 12:29, 260.000000, 20.000000,
CH0223260743, 04.11.2022, 12:04, 274.000000, 1.000000,
CH0223260743, 12.12.2022, 16:45, 265.000000, 33.000000,
CH0223260743, 20.12.2022, 08:39, 269.000000, 1.000000,
CH0223260743, 09.01.2023, 09:05, 259.000000, 4.000000,
CH0223260743, 16.01.2023, 16:11, 255.000000, 2.000000,
CH0223260743, 24.01.2023, 08:44, 274.000000, 20.000000,
CH0223260743, 24.01.2023, 13:28, 274.000000, 1.000000,
CH0223260743, 26.01.2023, 08:50, 255.000000, 2.000000,
CH0223260743, 01.03.2023, 08:32, 256.000000, 144.000000,
CH0223260743, 14.03.2023, 15:34, 256.000000, 10.000000,
CH0223260743, 06.04.2023, 14:46, 244.000000, 10.000000,
CH0223260743, 11.04.2023, 10:55, 251.000000, 2.000000,
CH0223260743, 11.04.2023, 16:16, 269.000000, 5.000000,
CH0223260743, 19.04.2023, 11:23, 251.000000, 4.000000,
CH0223260743, 02.05.2023, 15:37, 251.000000, 1.000000,
CH0223260743, 08.05.2023, 08:31, 255.000000, 3.000000,
CH0223260743, 08.05.2023, 08:33, 255.000000, 32.000000,
CH0223260743, 10.05.2023, 08:56, 260.000000, 3.000000,
CH0223260743, 10.05.2023, 08:56, 244.000000, 7.000000,
CH0223260743, 12.05.2023, 14:43, 269.000000, 40.000000,
CH0223260743, 17.05.2023, 08:30, 244.000000, 5.000000,
CH0223260743, 17.05.2023, 16:16, 244.000000, 2.000000,
CH0223260743, 06.06.2023, 15:41, 259.000000, 2.000000,
CH0223260743, 06.06.2023, 15:42, 259.000000, 48.000000,
CH0223260743, 14.06.2023, 09:00, 250.000000, 1.000000,
CH0223260743, 30.06.2023, 09:41, 259.000000, 20.000000,
CH0223260743, 09.08.2023, 08:32, 259.000000, 1.000000,
CH0223260743, 17.08.2023, 09:45, 253.000000, 6.000000,
CH0223260743, 22.08.2023, 08:33, 259.000000, 2.000000,
CH0223260743, 28.08.2023, 10:37, 253.000000, 3.000000,
CH0223260743, 07.09.2023, 13:51, 259.000000, 20.000000,
CH0223260743, 26.09.2023, 09:30, 259.000000, 40.000000,
CH0223260743, 05.10.2023, 14:05, 252.000000, 20.000000,
CH0223260743, 17.10.2023, 16:33, 230.000000, 3.000000,
CH0223260743, 30.10.2023, 08:31, 250.000000, 1.000000,
CH0223260743, 03.11.2023, 09:17, 250.000000, 3.000000,
CH0223260743, 03.11.2023, 09:17, 250.000000, 1.000000,
CH0223260743, 07.11.2023, 10:42, 244.000000, 102.000000,
CH0223260743, 09.11.2023, 10:37, 236.000000, 120.000000,
CH0223260743, 10.11.2023, 08:30, 231.000000, 4.000000,
CH0223260743, 09.11.2023, 10:37, 231.000000, 128.000000,
CH0223260743, 04.12.2023, 15:23, 250.000000, 20.000000,
CH0223260743, 04.12.2023, 15:32, 249.000000, 15.000000,
CH0223260743, 04.12.2023, 15:39, 249.000000, 20.000000,
CH0223260743, 04.12.2023, 16:11, 240.000000, 18.000000,
CH0223260743, 06.12.2023, 15:43, 220.000000, 17.000000,
CH0223260743, 07.12.2023, 13:33, 220.000000, 3.000000,
CH0223260743, 07.12.2023, 13:34, 220.000000, 8.000000,
CH0223260743, 07.12.2023, 13:33, 220.000000, 12.000000,
CH0223260743, 18.12.2023, 09:15, 220.000000, 2.000000,
CH0223260743, 19.12.2023, 08:38, 230.000000, 8.000000,
CH0223260743, 27.12.2023, 08:55, 240.000000, 2.000000,
CH0223260743, 27.12.2023, 10:28, 240.000000, 8.000000,
CH0223260743, 28.12.2023, 08:34, 240.000000, 8.000000,
CH0223260743, 29.12.2023, 09:24, 249.000000, 30.000000,
CH0223260743, 29.12.2023, 10:37, 249.000000, 55.000000,
CH0223260743, 29.12.2023, 10:37, 250.000000, 7.000000,
CH0223260743, 03.01.2024, 08:33, 250.000000, 2.000000,
CH0223260743, 12.01.2024, 10:22, 240.000000, 1.000000,
CH0223260743, 19.01.2024, 09:43, 250.000000, 1.000000,
CH0223260743, 19.01.2024, 09:43, 250.000000, 3.000000,
CH0223260743, 12.02.2024, 08:55, 243.000000, 4.000000,
CH0223260743, 23.02.2024, 09:50, 248.000000, 3.000000,
CH0223260743, 06.03.2024, 16:44, 248.000000, 96.000000,
CH0223260743, 26.03.2024, 08:30, 256.000000, 4.000000,
CH0223260743, 26.03.2024, 08:30, 256.000000, 6.000000,
CH0223260743, 26.03.2024, 08:30, 256.000000, 10.000000,
CH0223260743, 02.04.2024, 08:35, 254.000000, 4.000000,
CH0223260743, 04.04.2024, 12:05, 240.000000, 12.000000,
CH0223260743, 04.04.2024, 14:30, 240.000000, 5.000000,
CH0223260743, 12.04.2024, 15:17, 244.000000, 18.000000,
CH0223260743, 19.04.2024, 16:19, 248.000000, 100.000000,
CH0223260743, 28.05.2024, 13:31, 244.000000, 6.000000,
CH0223260743, 29.05.2024, 15:33, 244.000000, 1.000000,
CH0223260743, 07.06.2024, 10:30, 259.000000, 2.000000,
CH0223260743, 03.07.2024, 16:19, 255.000000, 1.000000,
CH0223260743, 04.07.2024, 15:22, 246.000000, 9.000000,
CH0223260743, 08.07.2024, 08:31, 228.000000, 3.000000,
CH0223260743, 04.07.2024, 15:22, 228.000000, 7.000000,
CH0223260743, 09.08.2024, 08:49, 220.000000, 2.000000,
CH0223260743, 14.08.2024, 08:33, 240.000000, 1.000000,
CH0223260743, 27.08.2024, 08:30, 240.000000, 4.000000,
CH0223260743, 12.09.2024, 16:00, 253.000000, 16.000000,
CH0223260743, 12.09.2024, 16:59, 240.000000, 10.000000,
CH0223260743, 16.09.2024, 16:32, 250.000000, 4.000000,
CH0223260743, 23.09.2024, 16:51, 246.000000, 8.000000,
CH0223260743, 23.09.2024, 16:51, 242.000000, 25.000000,
CH0223260743, 26.09.2024, 11:05, 250.000000, 2.000000,
CH0223260743, 30.09.2024, 11:10, 250.000000, 28.000000,
CH0223260743, 30.09.2024, 11:10, 260.000000, 32.000000,
CH0223260743, 30.09.2024, 11:10, 259.000000, 44.000000,
CH0223260743, 04.10.2024, 08:44, 240.000000, 5.000000,
CH0223260743, 04.10.2024, 08:40, 240.000000, 5.000000,
CH0223260743, 07.10.2024, 10:31, 233.000000, 46.000000,
CH0223260743, 07.10.2024, 10:42, 220.000000, 22.000000,
CH0223260743, 08.10.2024, 12:37, 210.000000, 4.000000,
CH0223260743, 16.10.2024, 08:32, 250.000000, 6.000000,
CH0223260743, 24.10.2024, 10:45, 250.000000, 3.000000,
CH0223260743, 28.10.2024, 08:32, 244.000000, 10.000000,
CH0223260743, 30.10.2024, 10:44, 237.000000, 10.000000,
CH0223260743, 30.10.2024, 10:48, 250.000000, 1.000000,
CH0223260743, 07.11.2024, 15:10, 237.000000, 15.000000,
CH0223260743, 11.11.2024, 16:24, 237.000000, 20.000000,
CH0223260743, 27.11.2024, 10:42, 244.000000, 2.000000,
CH0223260743, 02.12.2024, 15:06, 244.000000, 8.000000,
CH0223260743, 09.12.2024, 16:53, 245.000000, 5.000000,
CH0223260743, 09.12.2024, 16:53, 245.000000, 10.000000,
CH0223260743, 30.12.2024, 08:30, 245.000000, 2.000000,
CH0223260743, 27.12.2024, 08:32, 244.000000, 40.000000,
CH0223260743, 30.12.2024, 08:30, 245.000000, 17.000000,
CH0223260743, 30.12.2024, 10:17, 250.000000, 1.000000,
CH0223260743, 30.12.2024, 11:17, 250.000000, 9.000000,
CH0223260743, 30.12.2024, 13:17, 255.000000, 12.000000,
CH0223260743, 03.01.2025, 08:34, 254.000000, 21.000000,
CH0223260743, 06.01.2025, 11:22, 249.000000, 2.000000,
CH0223260743, 06.01.2025, 12:21, 249.000000, 88.000000,
CH0223260743, 06.01.2025, 08:31, 259.000000, 2.000000,
CH0223260743, 06.02.2025, 12:28, 256.000000, 4.000000,
CH0223260743, 07.02.2025, 13:59, 200.000000, 1.000000,
CH0223260743, 10.02.2025, 08:33, 230.000000, 3.000000,
CH0223260743, 18.02.2025, 11:09, 233.000000, 38.000000,
CH0223260743, 26.02.2025, 13:53, 247.000000, 2.000000,
CH0223260743, 28.02.2025, 15:47, 247.000000, 4.000000,
CH0223260743, 03.03.2025, 08:34, 250.000000, 5.000000,
CH0223260743, 04.03.2025, 08:30, 250.000000, 2.000000,
CH0223260743, 04.03.2025, 14:27, 250.000000, 1.000000,
CH0223260743, 07.03.2025, 08:30, 250.000000, 5.000000,
CH0223260743, 10.03.2025, 08:30, 222.000000, 1.000000,
CH0223260743, 13.03.2025, 12:02, 240.000000, 1.000000,
CH0223260743, 18.03.2025, 11:53, 222.000000, 1.000000,
CH0223260743, 18.03.2025, 15:48, 222.000000, 58.000000,
CH0223260743, 27.03.2025, 09:22, 250.000000, 10.000000,
CH0223260743, 31.03.2025, 14:03, 222.000000, 1.000000,
CH0223260743, 01.04.2025, 09:35, 248.000000, 20.000000,
CH0223260743, 11.04.2025, 09:01, 247.000000, 1.000000,
CH0223260743, 06.05.2025, 08:31, 223.000000, 1.000000,
CH0223260743, 06.05.2025, 08:31, 222.000000, 9.000000,
CH0223260743, 28.05.2025, 11:37, 200.000000, 7.000000,
CH0223260743, 30.05.2025, 08:36, 230.000000, 7.000000,
CH0223260743, 30.05.2025, 15:42, 246.000000, 10.000000,
CH0223260743, 12.06.2025, 11:54, 200.000000, 2.000000,
CH0223260743, 12.06.2025, 13:36, 200.000000, 3.000000,
CH0223260743, 23.06.2025, 10:52, 210.000000, 3.000000,
CH0223260743, 23.06.2025, 11:35, 210.000000, 1.000000,
CH0223260743, 24.06.2025, 08:30, 210.000000, 1.000000,
CH0223260743, 24.06.2025, 08:30, 210.000000, 1.000000,
CH0223260743, 30.06.2025, 09:34, 248.000000, 14.000000,
CH0223260743, 21.07.2025, 13:31, 249.000000, 2.000000,
CH0223260743, 28.08.2025, 08:30, 233.000000, 30.000000,
CH0223260743, 28.08.2025, 08:30, 230.000000, 20.000000,
CH0223260743, 09.09.2025, 08:30, 230.000000, 1.000000,
CH0223260743, 10.09.2025, 08:30, 230.000000, 1.000000,
CH0223260743, 12.09.2025, 16:58, 220.000000, 5.000000,
CH0223260743, 15.09.2025, 14:44, 220.000000, 5.000000,
CH0223260743, 23.09.2025, 10:01, 212.000000, 3.000000,
CH0223260743, 26.09.2025, 10:36, 228.000000, 10.000000,
CH0223260743, 26.09.2025, 10:36, 218.000000, 10.000000,
CH0223260743, 29.09.2025, 08:30, 218.000000, 10.000000,
CH0223260743, 29.09.2025, 11:45, 230.000000, 8.000000,
CH0223260743, 30.09.2025, 10:44, 230.000000, 20.000000,
CH0223260743, 29.09.2025, 11:45, 230.000000, 4.000000,
CH0223260743, 30.09.2025, 14:03, 230.000000, 3.000000,
CH0223260743, 30.09.2025, 16:40, 218.000000, 8.000000,
CH0223260743, 23.10.2025, 12:21, 230.000000, 200.000000,
CH0223260743, 31.10.2025, 09:12, 210.000000, 5.000000,
CH0223260743, 31.10.2025, 14:36, 220.000000, 2.000000,
CH0223260743, 18.11.2025, 14:48, 210.000000, 1.000000,
CH0223260743, 28.11.2025, 08:30, 225.000000, 100.000000,
CH0223260743, 28.11.2025, 10:08, 225.000000, 110.000000,
CH0223260743, 02.12.2025, 08:30, 210.000000, 40.000000,
CH0223260743, 04.12.2025, 12:59, 218.000000, 190.000000,
CH0223260743, 05.12.2025, 13:30, 220.000000, 16.000000,
CH0223260743, 12.12.2025, 10:35, 180.000000, 6.000000,
CH0223260743, 12.12.2025, 11:58, 225.000000, 5.000000,
CH0223260743, 05.01.2016, 13:59, 196.000000, 1.000000,
CH0223260743, 07.01.2016, 12:14, 190.000000, 2.000000,
CH0223260743, 15.01.2016, 10:30, 190.000000, 10.000000,
CH0223260743, 15.02.2016, 08:28, 190.000000, 2.000000,
CH0223260743, 11.03.2016, 10:23, 200.000000, 1.000000,
CH0223260743, 09.05.2016, 13:30, 190.000000, 1.000000,
CH0223260743, 10.05.2016, 13:12, 195.000000, 60.000000,
CH0223260743, 31.05.2016, 15:11, 200.000000, 2.000000,
CH0223260743, 02.06.2016, 10:00, 208.000000, 5.000000,
CH0223260743, 06.06.2016, 09:58, 208.000000, 10.000000,
CH0223260743, 16.06.2016, 14:32, 199.000000, 50.000000,
CH0223260743, 17.06.2016, 10:26, 200.000000, 2.000000,
CH0223260743, 21.07.2016, 15:47, 220.000000, 1.000000,
CH0223260743, 21.07.2016, 15:47, 200.000000, 1.000000,
CH0223260743, 21.07.2016, 15:49, 220.000000, 8.000000,
CH0223260743, 08.09.2016, 14:49, 230.000000, 28.000000,
CH0223260743, 09.09.2016, 13:53, 230.000000, 110.000000,
CH0223260743, 15.09.2016, 15:26, 240.000000, 6.000000,
CH0223260743, 21.09.2016, 13:55, 230.000000, 10.000000,
CH0223260743, 23.09.2016, 10:45, 230.000000, 8.000000,
CH0223260743, 29.09.2016, 11:08, 230.000000, 12.000000,
CH0223260743, 29.09.2016, 11:08, 226.000000, 215.000000,
CH0223260743, 03.10.2016, 08:51, 250.000000, 41.000000,
CH0223260743, 07.10.2016, 10:58, 251.000000, 40.000000,
CH0223260743, 07.10.2016, 15:47, 265.000000, 20.000000,
CH0223260743, 25.10.2016, 09:31, 260.000000, 30.000000,
CH0223260743, 02.11.2016, 11:28, 252.000000, 2.000000,
CH0223260743, 02.11.2016, 14:57, 252.000000, 3.000000,
CH0223260743, 14.11.2016, 09:18, 250.000000, 2.000000,
CH0223260743, 29.11.2016, 09:17, 200.000000, 7.000000,
CH0223260743, 29.11.2016, 16:38, 250.000000, 9.000000,
CH0223260743, 29.11.2016, 16:38, 258.000000, 1.000000,
CH0223260743, 15.12.2016, 16:12, 200.000000, 2.000000,
CH0223260743, 29.12.2016, 10:49, 250.000000, 190.000000,
CH0223260743, 03.01.2017, 14:42, 255.000000, 200.000000,
CH0223260743, 19.01.2017, 08:03, 210.000000, 20.000000,
CH0223260743, 19.01.2017, 08:04, 225.000000, 27.000000,
CH0223260743, 07.03.2017, 08:00, 200.000000, 10.000000,
CH0223260743, 14.03.2017, 15:44, 220.000000, 10.000000,
CH0223260743, 14.03.2017, 16:50, 220.000000, 30.000000,
CH0223260743, 16.03.2017, 14:48, 200.000000, 1.000000,
CH0223260743, 20.03.2017, 10:46, 200.000000, 4.000000,
CH0223260743, 22.03.2017, 16:32, 240.000000, 1.000000,
CH0223260743, 03.04.2017, 13:15, 225.000000, 9.000000,
