Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0014069212, 15.04.2021, 13:39, 132.000000, 1000.000000,
CH0014069212, 23.04.2021, 14:25, 134.000000, 50.000000,
CH0014069212, 23.04.2021, 14:25, 130.000000, 1000.000000,
CH0014069212, 23.04.2021, 15:08, 130.000000, 1000.000000,
CH0014069212, 28.04.2021, 09:09, 130.000000, 1000.000000,
CH0014069212, 03.05.2021, 15:34, 130.000000, 1000.000000,
CH0014069212, 03.05.2021, 15:34, 129.000000, 1000.000000,
CH0014069212, 11.05.2021, 10:34, 129.000000, 1000.000000,
CH0014069212, 11.05.2021, 10:34, 128.000000, 1000.000000,
CH0014069212, 14.05.2021, 14:53, 126.100000, 10.000000,
CH0014069212, 01.06.2021, 14:03, 127.000000, 25.000000,
CH0014069212, 01.06.2021, 14:03, 128.000000, 1000.000000,
CH0014069212, 01.06.2021, 14:03, 127.000000, 1000.000000,
CH0014069212, 18.06.2021, 10:29, 133.000000, 150.000000,
CH0014069212, 18.06.2021, 10:40, 133.000000, 1340.000000,
CH0014069212, 18.06.2021, 10:55, 133.000000, 18.000000,
CH0014069212, 18.06.2021, 11:16, 133.000000, 50.000000,
CH0014069212, 21.06.2021, 08:31, 133.000000, 100.000000,
CH0014069212, 14.01.2026, 14:30, 175.000000, 15.000000,
CH0014069212, 28.06.2021, 11:18, 133.000000, 30.000000,
CH0014069212, 07.07.2021, 08:35, 130.000000, 32.000000,
CH0014069212, 07.07.2021, 08:35, 130.000000, 118.000000,
CH0014069212, 13.07.2021, 09:58, 133.000000, 50.000000,
CH0014069212, 16.07.2021, 16:25, 133.000000, 25.000000,
CH0014069212, 02.08.2021, 14:14, 132.000000, 30.000000,
CH0014069212, 03.08.2021, 08:44, 132.000000, 72.000000,
CH0014069212, 17.08.2021, 09:39, 140.000000, 72.000000,
CH0014069212, 17.08.2021, 09:39, 140.000000, 378.000000,
CH0014069212, 25.08.2021, 11:07, 132.000000, 10.000000,
CH0014069212, 31.08.2021, 09:04, 132.000000, 1.000000,
CH0014069212, 30.08.2021, 08:35, 140.000000, 1000.000000,
CH0014069212, 01.09.2021, 08:31, 138.000000, 1.000000,
CH0014069212, 15.09.2021, 10:31, 142.000000, 2000.000000,
