Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0010173182, 22.03.2021, 10:25, 4650.000000, 3.000000,
CH0010173182, 22.03.2021, 10:25, 4610.000000, 3.000000,
CH0010173182, 22.03.2021, 16:47, 4700.000000, 3.000000,
CH0010173182, 22.03.2021, 10:25, 4600.000000, 4.000000,
CH0010173182, 25.03.2021, 10:54, 4700.000000, 3.000000,
CH0010173182, 26.03.2021, 10:30, 4700.000000, 6.000000,
CH0010173182, 30.03.2021, 16:34, 4720.000000, 6.000000,
CH0010173182, 01.04.2021, 09:59, 4720.000000, 5.000000,
CH0010173182, 18.12.2025, 08:30, 1305.000000, 2.000000,
CH0010173182, 07.04.2021, 16:16, 4750.000000, 5.000000,
CH0010173182, 07.04.2021, 16:16, 4790.000000, 3.000000,
CH0010173182, 07.04.2021, 16:16, 4800.000000, 1.000000,
CH0010173182, 07.04.2021, 16:16, 4800.000000, 1.000000,
CH0010173182, 07.04.2021, 16:16, 4800.000000, 5.000000,
CH0010173182, 18.12.2025, 08:30, 1305.000000, 3.000000,
CH0010173182, 14.04.2021, 11:39, 4750.000000, 5.000000,
CH0010173182, 30.04.2021, 08:33, 4800.000000, 1.000000,
CH0010173182, 07.05.2021, 11:59, 4750.000000, 2.000000,
CH0010173182, 07.05.2021, 12:32, 4715.000000, 3.000000,
CH0010173182, 14.05.2021, 14:18, 4750.000000, 10.000000,
CH0010173182, 18.05.2021, 08:32, 4790.000000, 3.000000,
CH0010173182, 25.05.2021, 08:42, 4755.000000, 3.000000,
CH0010173182, 25.05.2021, 12:07, 4755.000000, 2.000000,
CH0010173182, 25.05.2021, 16:49, 4800.000000, 3.000000,
CH0010173182, 25.05.2021, 16:49, 4845.000000, 3.000000,
CH0010173182, 25.05.2021, 16:49, 4850.000000, 4.000000,
CH0010173182, 02.06.2021, 10:18, 4850.000000, 2.000000,
CH0010173182, 02.06.2021, 11:53, 4850.000000, 1.000000,
CH0010173182, 10.06.2021, 14:13, 4890.000000, 2.000000,
CH0010173182, 16.06.2021, 10:05, 4800.000000, 10.000000,
CH0010173182, 18.06.2021, 10:28, 4890.000000, 1.000000,
CH0010173182, 18.06.2021, 12:30, 4900.000000, 1.000000,
CH0010173182, 18.06.2021, 15:07, 4850.000000, 10.000000,
CH0010173182, 21.06.2021, 16:51, 4900.000000, 3.000000,
CH0010173182, 22.06.2021, 10:04, 4970.000000, 3.000000,
CH0010173182, 22.06.2021, 10:17, 5000.000000, 36.000000,
CH0010173182, 22.06.2021, 11:02, 4995.000000, 3.000000,
CH0010173182, 22.06.2021, 11:58, 5100.000000, 1.000000,
CH0010173182, 22.06.2021, 15:48, 5030.000000, 3.000000,
CH0010173182, 22.06.2021, 10:04, 5000.000000, 12.000000,
CH0010173182, 22.06.2021, 11:02, 5000.000000, 4.000000,
CH0010173182, 14.01.2026, 11:17, 1320.000000, 1.000000,
CH0010173182, 23.06.2021, 15:24, 5000.000000, 4.000000,
CH0010173182, 24.06.2021, 10:10, 5050.000000, 1.000000,
CH0010173182, 24.06.2021, 15:36, 5050.000000, 2.000000,
CH0010173182, 23.06.2021, 15:24, 5000.000000, 2.000000,
CH0010173182, 23.06.2021, 15:24, 5000.000000, 2.000000,
CH0010173182, 29.06.2021, 12:40, 5050.000000, 1.000000,
CH0010173182, 02.07.2021, 08:47, 5000.000000, 2.000000,
CH0010173182, 05.07.2021, 13:56, 5050.000000, 2.000000,
CH0010173182, 12.07.2021, 09:23, 5000.000000, 1.000000,
CH0010173182, 12.07.2021, 14:14, 5000.000000, 5.000000,
CH0010173182, 12.07.2021, 14:26, 5000.000000, 2.000000,
CH0010173182, 13.07.2021, 10:12, 5025.000000, 2.000000,
CH0010173182, 12.07.2021, 09:23, 5000.000000, 1.000000,
CH0010173182, 12.07.2021, 14:26, 5000.000000, 3.000000,
CH0010173182, 15.07.2021, 09:29, 5025.000000, 4.000000,
CH0010173182, 19.07.2021, 08:31, 5050.000000, 4.000000,
CH0010173182, 19.07.2021, 14:07, 5000.000000, 2.000000,
CH0010173182, 19.07.2021, 13:57, 5025.000000, 10.000000,
CH0010173182, 21.07.2021, 12:27, 5000.000000, 2.000000,
CH0010173182, 21.07.2021, 13:37, 5000.000000, 1.000000,
CH0010173182, 21.07.2021, 12:27, 5000.000000, 1.000000,
CH0010173182, 28.07.2021, 08:30, 4975.000000, 9.000000,
CH0010173182, 30.07.2021, 10:10, 4975.000000, 1.000000,
CH0010173182, 02.08.2021, 10:19, 5000.000000, 1.000000,
CH0010173182, 30.07.2021, 10:10, 4975.000000, 3.000000,
CH0010173182, 21.01.2026, 15:28, 1330.000000, 3.000000,
CH0010173182, 02.08.2021, 15:20, 5000.000000, 2.000000,
CH0010173182, 05.08.2021, 10:53, 5000.000000, 2.000000,
CH0010173182, 05.08.2021, 16:25, 5080.000000, 5.000000,
CH0010173182, 06.08.2021, 14:56, 5090.000000, 3.000000,
CH0010173182, 09.08.2021, 13:32, 5000.000000, 2.000000,
CH0010173182, 27.01.2026, 08:37, 1395.000000, 10.000000,
CH0010173182, 20.08.2021, 13:38, 5000.000000, 1.000000,
CH0010173182, 20.08.2021, 13:45, 5000.000000, 4.000000,
CH0010173182, 23.08.2021, 08:42, 5100.000000, 4.000000,
CH0010173182, 23.08.2021, 08:42, 5100.000000, 1.000000,
CH0010173182, 02.09.2021, 10:42, 5100.000000, 3.000000,
CH0010173182, 02.09.2021, 08:31, 5100.000000, 2.000000,
CH0010173182, 02.09.2021, 16:28, 5100.000000, 4.000000,
CH0010173182, 03.09.2021, 09:44, 5100.000000, 1.000000,
CH0010173182, 06.09.2021, 09:12, 5050.000000, 2.000000,
CH0010173182, 06.09.2021, 09:12, 5050.000000, 2.000000,
CH0010173182, 06.09.2021, 09:12, 5050.000000, 5.000000,
CH0010173182, 06.09.2021, 09:12, 5000.000000, 1.000000,
CH0010173182, 07.09.2021, 14:52, 5000.000000, 3.000000,
CH0010173182, 07.09.2021, 14:52, 5000.000000, 2.000000,
CH0010173182, 07.09.2021, 14:52, 5000.000000, 1.000000,
CH0010173182, 10.09.2021, 10:49, 5000.000000, 4.000000,
CH0010173182, 14.09.2021, 11:33, 5090.000000, 1.000000,
CH0010173182, 10.09.2021, 10:49, 4980.000000, 1.000000,
CH0010173182, 03.02.2026, 14:58, 1400.000000, 4.000000,
