Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0001340196, 24.03.2021, 11:23, 4800.000000, 9.000000,
CH0001340196, 30.12.2025, 12:36, 4200.000000, 5.000000,
CH0001340196, 30.06.2021, 13:32, 4800.000000, 5.000000,
CH0001340196, 22.01.2026, 12:21, 4100.000000, 2.000000,
CH0001340196, 28.09.2021, 14:21, 4730.000000, 2.000000,
CH0001340196, 28.09.2021, 14:21, 4725.000000, 9.000000,
CH0001340196, 13.10.2021, 12:11, 4900.000000, 2.000000,
CH0001340196, 10.02.2026, 14:50, 4100.000000, 4.000000,
CH0001340196, 12.02.2026, 08:34, 3950.000000, 1.000000,
CH0001340196, 12.02.2026, 08:34, 4100.000000, 4.000000,
CH0001340196, 13.02.2026, 10:37, 4470.000000, 1.000000,
CH0001340196, 13.02.2026, 14:14, 4600.000000, 3.000000,
CH0001340196, 13.02.2026, 14:14, 4535.000000, 2.000000,
CH0001340196, 13.02.2026, 14:28, 4525.000000, 20.000000,
CH0001340196, 13.02.2026, 14:28, 4520.000000, 14.000000,
CH0001340196, 13.02.2026, 15:06, 4731.000000, 1.000000,
CH0001340196, 13.02.2026, 15:17, 4730.000000, 2.000000,
CH0001340196, 16.02.2026, 08:30, 4950.000000, 8.000000,
CH0001340196, 16.02.2026, 08:30, 4990.000000, 1.000000,
CH0001340196, 16.02.2026, 09:16, 4765.000000, 1.000000,
CH0001340196, 16.02.2026, 10:12, 4950.000000, 1.000000,
CH0001340196, 13.02.2026, 14:14, 4540.000000, 1.000000,
CH0001340196, 13.02.2026, 15:06, 4730.000000, 6.000000,
CH0001340196, 16.02.2026, 16:12, 4990.000000, 4.000000,
CH0001340196, 20.02.2026, 11:31, 5000.000000, 2.000000,
CH0001340196, 20.02.2026, 11:38, 5000.000000, 1.000000,
CH0001340196, 23.02.2026, 16:59, 4900.000000, 3.000000,
CH0001340196, 23.02.2026, 16:59, 4900.000000, 1.000000,
CH0001340196, 23.02.2026, 16:59, 4800.000000, 2.000000,
CH0001340196, 23.02.2026, 16:59, 4772.000000, 2.000000,
CH0001340196, 27.02.2026, 09:46, 4880.000000, 1.000000,
CH0001340196, 27.02.2026, 09:46, 4875.000000, 2.000000,
CH0001340196, 27.02.2026, 12:16, 4900.000000, 2.000000,
CH0001340196, 27.02.2026, 12:16, 4880.000000, 3.000000,
CH0001340196, 05.07.2022, 10:34, 4802.000000, 2.000000,
CH0001340196, 05.07.2022, 10:34, 4600.000000, 1.000000,
CH0001340196, 05.07.2022, 10:34, 4500.000000, 1.000000,
CH0001340196, 25.07.2022, 10:16, 4610.000000, 5.000000,
CH0001340196, 30.08.2022, 15:11, 4610.000000, 1.000000,
CH0001340196, 30.08.2022, 15:11, 4610.000000, 2.000000,
CH0001340196, 12.09.2022, 15:27, 4610.000000, 2.000000,
CH0001340196, 05.10.2022, 09:51, 4610.000000, 2.000000,
CH0001340196, 21.10.2022, 14:17, 4610.000000, 12.000000,
CH0001340196, 30.12.2022, 12:13, 5000.000000, 3.000000,
CH0001340196, 30.12.2022, 11:51, 5000.000000, 3.000000,
CH0001340196, 03.04.2023, 10:12, 4650.000000, 2.000000,
CH0001340196, 10.01.2024, 13:54, 4650.000000, 2.000000,
CH0001340196, 16.01.2024, 16:31, 4650.000000, 2.000000,
CH0001340196, 08.03.2024, 12:55, 4650.000000, 3.000000,
CH0001340196, 23.05.2024, 14:09, 4610.000000, 3.000000,
CH0001340196, 02.07.2024, 16:19, 4610.000000, 3.000000,
CH0001340196, 09.07.2024, 11:27, 4610.000000, 1.000000,
CH0001340196, 09.07.2024, 11:27, 4600.000000, 2.000000,
CH0001340196, 11.07.2024, 10:56, 4300.000000, 2.000000,
CH0001340196, 06.09.2024, 08:31, 4500.000000, 2.000000,
CH0001340196, 04.10.2024, 12:06, 4300.000000, 1.000000,
CH0001340196, 04.10.2024, 12:08, 4250.000000, 5.000000,
CH0001340196, 25.03.2025, 08:50, 4100.000000, 1.000000,
CH0001340196, 10.07.2025, 12:23, 4200.000000, 1.000000,
CH0001340196, 16.02.2004, 14:40, 3470.000000, 4.000000,
