Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0002056957, 26.03.2021, 11:05, 725.000000, 2.000000,
CH0002056957, 12.04.2021, 08:33, 780.000000, 5.000000,
CH0002056957, 13.04.2021, 10:40, 780.000000, 5.000000,
CH0002056957, 13.04.2021, 10:40, 780.000000, 9.000000,
CH0002056957, 17.05.2021, 08:33, 825.000000, 5.000000,
CH0002056957, 17.05.2021, 08:33, 825.000000, 14.000000,
CH0002056957, 19.05.2021, 10:32, 850.000000, 5.000000,
CH0002056957, 19.05.2021, 10:35, 850.000000, 5.000000,
CH0002056957, 20.05.2021, 10:13, 890.000000, 20.000000,
CH0002056957, 01.06.2021, 08:43, 850.000000, 2.000000,
CH0002056957, 12.01.2026, 16:44, 775.000000, 1.000000,
CH0002056957, 13.01.2026, 14:08, 775.000000, 4.000000,
CH0002056957, 13.01.2026, 14:08, 765.000000, 4.000000,
CH0002056957, 13.01.2026, 14:08, 770.000000, 2.000000,
CH0002056957, 24.06.2021, 08:30, 875.000000, 1.000000,
CH0002056957, 19.01.2026, 15:17, 765.000000, 6.000000,
CH0002056957, 19.01.2026, 15:17, 755.000000, 4.000000,
CH0002056957, 23.01.2026, 13:21, 772.000000, 4.000000,
CH0002056957, 23.01.2026, 13:21, 771.000000, 1.000000,
CH0002056957, 18.08.2021, 13:57, 860.000000, 5.000000,
CH0002056957, 18.08.2021, 13:57, 855.000000, 5.000000,
CH0002056957, 23.01.2026, 15:14, 775.000000, 1.000000,
CH0002056957, 29.01.2026, 13:23, 773.000000, 1.000000,
CH0002056957, 29.01.2026, 13:23, 772.000000, 2.000000,
CH0002056957, 29.01.2026, 13:23, 755.000000, 1.000000,
CH0002056957, 29.01.2026, 13:23, 750.500000, 7.000000,
CH0002056957, 29.01.2026, 13:23, 751.000000, 5.000000,
CH0002056957, 28.09.2021, 14:43, 860.000000, 12.000000,
CH0002056957, 28.09.2021, 14:43, 850.000000, 8.000000,
CH0002056957, 09.02.2026, 16:37, 755.000000, 2.000000,
CH0002056957, 10.01.2022, 13:01, 825.000000, 20.000000,
CH0002056957, 19.01.2022, 13:28, 830.000000, 4.000000,
CH0002056957, 19.01.2022, 13:28, 825.000000, 6.000000,
CH0002056957, 03.03.2026, 09:33, 759.000000, 2.000000,
CH0002056957, 17.02.2022, 08:32, 825.000000, 5.000000,
CH0002056957, 17.02.2022, 08:32, 820.000000, 10.000000,
CH0002056957, 17.02.2022, 08:32, 805.000000, 10.000000,
CH0002056957, 17.02.2022, 08:32, 800.000000, 5.000000,
CH0002056957, 02.03.2022, 16:03, 900.000000, 5.000000,
CH0002056957, 09.03.2022, 11:15, 900.000000, 5.000000,
CH0002056957, 30.03.2022, 08:34, 925.000000, 5.000000,
CH0002056957, 30.03.2022, 08:34, 929.000000, 10.000000,
CH0002056957, 27.04.2022, 10:51, 900.000000, 5.000000,
CH0002056957, 27.04.2022, 10:51, 920.000000, 5.000000,
CH0002056957, 10.05.2022, 11:04, 850.000000, 4.000000,
CH0002056957, 19.05.2022, 11:18, 875.000000, 7.000000,
CH0002056957, 30.05.2022, 12:57, 900.000000, 1.000000,
CH0002056957, 22.04.2026, 11:00, 777.000000, 1.000000,
CH0002056957, 22.04.2026, 11:00, 770.000000, 1.000000,
CH0002056957, 01.07.2022, 16:39, 875.000000, 2.000000,
CH0002056957, 04.07.2022, 08:41, 875.000000, 4.000000,
CH0002056957, 29.04.2026, 14:12, 785.000000, 4.000000,
CH0002056957, 19.08.2022, 10:43, 875.000000, 3.000000,
CH0002056957, 23.09.2022, 13:02, 875.000000, 2.000000,
CH0002056957, 29.09.2022, 10:41, 875.000000, 1.000000,
CH0002056957, 31.10.2022, 14:36, 875.000000, 10.000000,
CH0002056957, 02.11.2022, 14:19, 875.000000, 2.000000,
CH0002056957, 02.11.2022, 14:19, 855.000000, 4.000000,
CH0002056957, 17.03.2023, 08:31, 860.000000, 2.000000,
CH0002056957, 17.03.2023, 08:31, 855.000000, 4.000000,
CH0002056957, 17.03.2023, 08:31, 850.000000, 10.000000,
CH0002056957, 09.05.2023, 14:57, 840.000000, 5.000000,
CH0002056957, 09.05.2023, 14:57, 825.000000, 2.000000,
CH0002056957, 23.05.2023, 11:12, 830.000000, 10.000000,
CH0002056957, 23.05.2023, 11:23, 830.000000, 5.000000,
CH0002056957, 23.05.2023, 11:27, 830.000000, 3.000000,
CH0002056957, 23.05.2023, 11:54, 830.000000, 4.000000,
CH0002056957, 23.05.2023, 13:35, 830.000000, 6.000000,
CH0002056957, 26.05.2023, 08:32, 825.000000, 5.000000,
CH0002056957, 30.05.2023, 11:05, 825.000000, 5.000000,
CH0002056957, 26.05.2023, 08:32, 825.000000, 5.000000,
CH0002056957, 02.06.2023, 09:35, 825.000000, 2.000000,
CH0002056957, 05.06.2023, 09:43, 830.000000, 22.000000,
CH0002056957, 09.06.2023, 14:25, 825.000000, 1.000000,
CH0002056957, 09.06.2023, 14:25, 820.000000, 1.000000,
CH0002056957, 14.06.2023, 15:40, 820.000000, 4.000000,
CH0002056957, 14.06.2023, 15:40, 800.000000, 2.000000,
CH0002056957, 14.06.2023, 15:40, 800.000000, 4.000000,
CH0002056957, 07.08.2023, 16:56, 825.000000, 1.000000,
CH0002056957, 16.08.2023, 11:22, 825.000000, 9.000000,
CH0002056957, 16.08.2023, 11:22, 800.000000, 7.000000,
CH0002056957, 16.08.2023, 11:22, 800.000000, 4.000000,
CH0002056957, 12.09.2023, 09:42, 800.000000, 5.000000,
CH0002056957, 12.09.2023, 11:35, 800.000000, 10.000000,
CH0002056957, 13.09.2023, 08:30, 800.000000, 10.000000,
CH0002056957, 13.09.2023, 08:42, 800.000000, 5.000000,
CH0002056957, 05.10.2023, 15:23, 765.000000, 5.000000,
CH0002056957, 05.10.2023, 15:23, 760.000000, 2.000000,
CH0002056957, 05.10.2023, 15:23, 760.000000, 5.000000,
CH0002056957, 02.11.2023, 13:51, 780.000000, 7.000000,
CH0002056957, 02.11.2023, 16:26, 740.000000, 3.000000,
CH0002056957, 02.11.2023, 16:26, 760.000000, 7.000000,
CH0002056957, 09.11.2023, 08:59, 740.000000, 4.000000,
CH0002056957, 09.11.2023, 08:59, 725.000000, 5.000000,
CH0002056957, 09.11.2023, 08:59, 725.000000, 5.000000,
CH0002056957, 09.11.2023, 08:59, 710.000000, 6.000000,
CH0002056957, 10.11.2023, 10:42, 760.000000, 5.000000,
CH0002056957, 10.11.2023, 10:42, 765.000000, 5.000000,
CH0002056957, 30.11.2023, 11:28, 721.000000, 10.000000,
CH0002056957, 04.12.2023, 11:45, 780.000000, 10.000000,
CH0002056957, 06.12.2023, 13:34, 725.000000, 5.000000,
CH0002056957, 07.12.2023, 08:57, 725.000000, 1.000000,
CH0002056957, 08.01.2024, 11:20, 725.000000, 5.000000,
CH0002056957, 08.01.2024, 11:20, 722.000000, 7.000000,
CH0002056957, 26.01.2024, 08:59, 750.000000, 5.000000,
CH0002056957, 05.02.2024, 09:41, 775.000000, 5.000000,
CH0002056957, 05.02.2024, 09:41, 775.000000, 10.000000,
CH0002056957, 05.02.2024, 15:40, 780.000000, 1.000000,
CH0002056957, 04.03.2024, 14:00, 780.000000, 2.000000,
CH0002056957, 18.03.2024, 11:11, 730.000000, 5.000000,
CH0002056957, 25.03.2024, 08:31, 780.000000, 3.000000,
CH0002056957, 15.04.2024, 12:48, 730.000000, 5.000000,
CH0002056957, 16.04.2024, 09:11, 730.000000, 2.000000,
CH0002056957, 19.04.2024, 10:34, 730.000000, 2.000000,
CH0002056957, 22.04.2024, 13:28, 760.000000, 1.000000,
CH0002056957, 22.04.2024, 13:32, 760.000000, 1.000000,
CH0002056957, 02.05.2024, 14:22, 730.000000, 2.000000,
CH0002056957, 07.05.2024, 10:01, 780.000000, 2.000000,
CH0002056957, 08.05.2024, 12:09, 780.000000, 3.000000,
CH0002056957, 16.05.2024, 13:30, 740.000000, 2.000000,
CH0002056957, 23.05.2024, 14:02, 795.000000, 7.000000,
CH0002056957, 04.06.2024, 13:50, 795.000000, 3.000000,
CH0002056957, 04.06.2024, 13:50, 800.000000, 1.000000,
CH0002056957, 14.06.2024, 14:20, 766.000000, 1.000000,
CH0002056957, 24.06.2024, 08:48, 766.000000, 2.000000,
CH0002056957, 22.07.2024, 08:30, 750.000000, 1.000000,
CH0002056957, 08.08.2024, 16:09, 750.000000, 1.000000,
CH0002056957, 09.09.2024, 12:45, 756.000000, 1.000000,
CH0002056957, 20.09.2024, 11:30, 760.000000, 9.000000,
CH0002056957, 20.09.2024, 14:19, 760.000000, 10.000000,
CH0002056957, 24.09.2024, 12:01, 760.000000, 31.000000,
CH0002056957, 24.09.2024, 15:34, 760.000000, 20.000000,
CH0002056957, 25.09.2024, 11:20, 760.000000, 12.000000,
CH0002056957, 30.09.2024, 08:53, 760.000000, 3.000000,
CH0002056957, 30.09.2024, 08:53, 756.000000, 7.000000,
CH0002056957, 30.09.2024, 08:53, 740.000000, 4.000000,
CH0002056957, 03.10.2024, 08:35, 780.000000, 1.000000,
CH0002056957, 21.10.2024, 14:44, 731.000000, 18.000000,
CH0002056957, 23.10.2024, 15:27, 731.000000, 5.000000,
CH0002056957, 13.11.2024, 15:57, 750.000000, 2.000000,
CH0002056957, 15.11.2024, 08:41, 750.000000, 3.000000,
CH0002056957, 18.11.2024, 14:06, 750.000000, 1.000000,
CH0002056957, 18.11.2024, 14:06, 730.000000, 3.000000,
CH0002056957, 02.12.2024, 09:19, 731.000000, 3.000000,
CH0002056957, 04.12.2024, 14:48, 731.000000, 2.000000,
CH0002056957, 04.12.2024, 14:48, 731.000000, 8.000000,
CH0002056957, 06.12.2024, 10:03, 731.000000, 1.000000,
CH0002056957, 06.12.2024, 11:47, 731.000000, 1.000000,
CH0002056957, 13.12.2024, 08:36, 730.000000, 2.000000,
