Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0001239398, 30.04.2021, 09:46, 6100.000000, 1.000000,
CH0001239398, 18.05.2021, 11:10, 7200.000000, 1.000000,
CH0001239398, 08.01.2026, 15:18, 5305.000000, 2.000000,
CH0001239398, 08.01.2026, 15:18, 5300.000000, 1.000000,
CH0001239398, 08.01.2026, 15:24, 5300.000000, 2.000000,
CH0001239398, 24.09.2021, 15:01, 7800.000000, 1.000000,
CH0001239398, 24.02.2026, 10:52, 5200.000000, 2.000000,
CH0001239398, 24.02.2026, 10:52, 5150.000000, 3.000000,
CH0001239398, 13.01.2022, 11:38, 7800.000000, 1.000000,
CH0001239398, 14.01.2022, 08:30, 7800.000000, 1.000000,
CH0001239398, 20.03.2026, 15:34, 5000.000000, 1.000000,
CH0001239398, 20.03.2026, 15:34, 4025.000000, 3.000000,
CH0001239398, 02.08.2022, 09:35, 7800.000000, 1.000000,
CH0001239398, 02.08.2022, 09:49, 7700.000000, 1.000000,
CH0001239398, 09.08.2022, 10:07, 8000.000000, 1.000000,
CH0001239398, 26.08.2022, 11:07, 8650.000000, 5.000000,
CH0001239398, 30.08.2022, 11:04, 8695.000000, 5.000000,
CH0001239398, 18.11.2022, 10:50, 8700.000000, 1.000000,
CH0001239398, 08.02.2023, 10:02, 9100.000000, 2.000000,
CH0001239398, 01.03.2023, 11:40, 8200.000000, 1.000000,
CH0001239398, 02.03.2023, 10:46, 8950.000000, 1.000000,
CH0001239398, 28.03.2023, 16:33, 8500.000000, 2.000000,
CH0001239398, 19.04.2023, 13:59, 9000.000000, 1.000000,
CH0001239398, 24.04.2023, 13:02, 8500.000000, 1.000000,
CH0001239398, 26.04.2023, 09:36, 8500.000000, 1.000000,
CH0001239398, 03.05.2023, 13:23, 8300.000000, 1.000000,
CH0001239398, 23.05.2023, 15:26, 8300.000000, 1.000000,
CH0001239398, 02.06.2023, 09:43, 8600.000000, 1.000000,
CH0001239398, 04.07.2023, 16:17, 8200.000000, 1.000000,
CH0001239398, 04.07.2023, 16:17, 8100.000000, 1.000000,
CH0001239398, 04.07.2023, 16:51, 8000.000000, 2.000000,
CH0001239398, 05.07.2023, 08:31, 8000.000000, 13.000000,
CH0001239398, 04.12.2023, 14:30, 5655.000000, 2.000000,
CH0001239398, 27.12.2023, 14:44, 6500.000000, 1.000000,
CH0001239398, 06.03.2024, 09:47, 7500.000000, 2.000000,
CH0001239398, 18.04.2024, 09:36, 8000.000000, 2.000000,
CH0001239398, 06.05.2024, 08:58, 8200.000000, 1.000000,
CH0001239398, 06.05.2024, 14:55, 8100.000000, 2.000000,
CH0001239398, 07.05.2024, 14:21, 8900.000000, 1.000000,
CH0001239398, 24.07.2024, 16:57, 7600.000000, 1.000000,
CH0001239398, 30.08.2024, 14:25, 8500.000000, 1.000000,
CH0001239398, 23.10.2024, 09:09, 7600.000000, 1.000000,
CH0001239398, 08.11.2024, 11:36, 7600.000000, 1.000000,
CH0001239398, 13.11.2024, 15:33, 7500.000000, 1.000000,
CH0001239398, 06.12.2024, 09:28, 7400.000000, 1.000000,
CH0001239398, 06.12.2024, 09:28, 7000.000000, 1.000000,
CH0001239398, 06.12.2024, 09:28, 6900.000000, 1.000000,
CH0001239398, 23.01.2025, 10:06, 6200.000000, 1.000000,
CH0001239398, 23.01.2025, 10:17, 6000.000000, 1.000000,
CH0001239398, 24.01.2025, 08:51, 6100.000000, 1.000000,
CH0001239398, 08.05.2025, 15:21, 5155.000000, 2.000000,
CH0001239398, 08.05.2025, 15:21, 5150.000000, 1.000000,
CH0001239398, 02.06.2025, 12:06, 5300.000000, 3.000000,
CH0001239398, 07.07.2025, 10:16, 5600.000000, 1.000000,
