Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0115029545, 08.09.2021, 11:48, 7650.000000, 1.000000,
CH0115029545, 28.09.2021, 10:23, 7025.000000, 1.000000,
CH0115029545, 07.10.2021, 16:55, 7200.000000, 1.000000,
CH0115029545, 02.11.2021, 11:04, 7500.000000, 1.000000,
CH0115029545, 16.11.2021, 11:08, 7355.000000, 1.000000,
CH0115029545, 18.02.2026, 12:08, 7500.000000, 2.000000,
CH0115029545, 18.02.2026, 12:08, 7450.000000, 1.000000,
CH0115029545, 30.11.2021, 14:28, 7500.000000, 5.000000,
CH0115029545, 14.12.2021, 09:45, 7555.000000, 1.000000,
CH0115029545, 14.12.2021, 09:45, 7550.000000, 1.000000,
CH0115029545, 04.01.2022, 16:49, 7600.000000, 2.000000,
CH0115029545, 21.02.2022, 15:02, 7700.000000, 2.000000,
CH0115029545, 07.03.2022, 09:47, 7600.000000, 1.000000,
CH0115029545, 24.03.2022, 13:25, 7700.000000, 2.000000,
CH0115029545, 24.03.2022, 14:38, 7700.000000, 5.000000,
CH0115029545, 10.05.2022, 16:56, 7700.000000, 2.000000,
CH0115029545, 11.05.2022, 09:36, 7500.000000, 1.000000,
CH0115029545, 11.05.2022, 09:36, 7500.000000, 2.000000,
CH0115029545, 30.06.2022, 14:21, 7500.000000, 2.000000,
CH0115029545, 30.04.2026, 08:30, 7500.000000, 1.000000,
CH0115029545, 04.05.2026, 14:51, 7650.000000, 1.000000,
CH0115029545, 12.09.2022, 11:33, 7400.000000, 1.000000,
CH0115029545, 12.09.2022, 11:43, 7400.000000, 2.000000,
CH0115029545, 12.09.2022, 11:55, 7400.000000, 2.000000,
CH0115029545, 02.11.2022, 10:21, 7300.000000, 1.000000,
CH0115029545, 30.11.2022, 10:05, 7500.000000, 2.000000,
CH0115029545, 01.12.2022, 12:12, 7300.000000, 1.000000,
CH0115029545, 12.12.2022, 14:59, 7100.000000, 1.000000,
CH0115029545, 14.12.2022, 11:04, 7000.000000, 1.000000,
CH0115029545, 14.12.2022, 11:04, 7000.000000, 2.000000,
CH0115029545, 14.12.2022, 11:04, 7000.000000, 2.000000,
CH0115029545, 03.01.2023, 09:40, 7200.000000, 1.000000,
CH0115029545, 03.01.2023, 11:20, 7300.000000, 1.000000,
CH0115029545, 26.01.2023, 14:52, 7500.000000, 1.000000,
CH0115029545, 21.02.2023, 09:43, 7600.000000, 1.000000,
CH0115029545, 10.03.2023, 14:59, 7600.000000, 2.000000,
CH0115029545, 25.04.2023, 11:57, 7500.000000, 1.000000,
CH0115029545, 02.05.2023, 11:34, 7500.000000, 2.000000,
CH0115029545, 03.05.2023, 10:11, 7550.000000, 2.000000,
CH0115029545, 05.05.2023, 15:36, 7600.000000, 3.000000,
CH0115029545, 08.05.2023, 13:37, 7650.000000, 3.000000,
CH0115029545, 08.05.2023, 08:46, 7650.000000, 2.000000,
CH0115029545, 03.08.2023, 15:12, 7500.000000, 1.000000,
CH0115029545, 03.08.2023, 16:35, 7400.000000, 2.000000,
CH0115029545, 03.08.2023, 15:12, 7250.000000, 2.000000,
CH0115029545, 03.08.2023, 15:12, 7230.000000, 1.000000,
CH0115029545, 03.08.2023, 16:35, 7425.000000, 1.000000,
CH0115029545, 03.08.2023, 15:12, 7500.000000, 1.000000,
CH0115029545, 04.09.2023, 11:03, 7425.000000, 1.000000,
CH0115029545, 13.11.2023, 11:53, 7425.000000, 1.000000,
CH0115029545, 13.11.2023, 11:53, 7230.000000, 1.000000,
CH0115029545, 13.11.2023, 11:53, 7200.000000, 6.000000,
CH0115029545, 23.11.2023, 11:02, 7250.000000, 1.000000,
CH0115029545, 06.12.2023, 12:49, 7550.000000, 1.000000,
CH0115029545, 14.12.2023, 09:51, 7650.000000, 1.000000,
CH0115029545, 20.12.2023, 09:39, 8000.000000, 1.000000,
CH0115029545, 20.12.2023, 09:24, 8000.000000, 2.000000,
CH0115029545, 12.02.2024, 09:16, 7900.000000, 1.000000,
CH0115029545, 12.02.2024, 09:23, 7900.000000, 1.000000,
CH0115029545, 13.02.2024, 08:31, 7900.000000, 3.000000,
CH0115029545, 27.02.2024, 15:28, 7900.000000, 1.000000,
CH0115029545, 29.04.2024, 13:49, 7205.000000, 1.000000,
CH0115029545, 29.04.2024, 16:08, 7500.000000, 1.000000,
CH0115029545, 29.04.2024, 13:49, 7200.000000, 2.000000,
CH0115029545, 29.04.2024, 13:49, 7000.000000, 1.000000,
CH0115029545, 29.04.2024, 13:49, 7025.000000, 1.000000,
CH0115029545, 03.05.2024, 14:42, 8000.000000, 1.000000,
CH0115029545, 30.05.2024, 16:52, 7900.000000, 1.000000,
CH0115029545, 17.09.2024, 09:56, 7350.000000, 1.000000,
CH0115029545, 18.09.2024, 16:21, 7790.000000, 1.000000,
CH0115029545, 23.10.2024, 09:39, 7900.000000, 1.000000,
CH0115029545, 18.12.2024, 15:13, 7550.000000, 1.000000,
CH0115029545, 06.01.2025, 08:30, 7750.000000, 1.000000,
CH0115029545, 06.01.2025, 08:30, 7500.000000, 1.000000,
CH0115029545, 30.01.2025, 09:49, 7350.000000, 1.000000,
CH0115029545, 30.01.2025, 09:49, 7350.000000, 1.000000,
CH0115029545, 30.01.2025, 09:49, 7305.000000, 1.000000,
CH0115029545, 30.01.2025, 09:49, 7205.000000, 1.000000,
CH0115029545, 30.01.2025, 09:49, 7300.000000, 1.000000,
CH0115029545, 30.01.2025, 09:49, 7200.000000, 7.000000,
CH0115029545, 10.02.2025, 09:39, 7305.000000, 1.000000,
CH0115029545, 10.02.2025, 09:39, 7255.000000, 1.000000,
CH0115029545, 10.02.2025, 09:39, 7250.000000, 1.000000,
CH0115029545, 10.02.2025, 09:39, 7300.000000, 5.000000,
CH0115029545, 27.02.2025, 14:46, 7490.000000, 1.000000,
CH0115029545, 20.03.2025, 09:46, 7500.000000, 1.000000,
CH0115029545, 27.03.2025, 08:31, 7500.000000, 5.000000,
CH0115029545, 10.04.2025, 08:34, 7205.000000, 1.000000,
CH0115029545, 10.04.2025, 08:34, 7300.000000, 1.000000,
CH0115029545, 10.04.2025, 08:34, 7250.000000, 9.000000,
CH0115029545, 10.04.2025, 08:34, 7200.000000, 3.000000,
CH0115029545, 10.04.2025, 08:34, 7050.000000, 1.000000,
CH0115029545, 10.04.2025, 08:34, 7000.000000, 1.000000,
CH0115029545, 17.04.2025, 11:19, 7450.000000, 1.000000,
CH0115029545, 14.05.2025, 09:54, 7500.000000, 1.000000,
CH0115029545, 14.05.2025, 09:54, 7500.000000, 1.000000,
CH0115029545, 18.06.2025, 11:52, 7650.000000, 1.000000,
CH0115029545, 18.06.2025, 11:53, 7650.000000, 1.000000,
CH0115029545, 31.07.2025, 09:07, 7700.000000, 2.000000,
CH0115029545, 30.11.2010, 09:43, 1750.000000, 4.000000,
CH0115029545, 21.12.2010, 15:50, 1860.000000, 4.000000,
CH0115029545, 24.02.2011, 11:30, 2465.000000, 2.000000,
CH0115029545, 13.04.2011, 11:48, 2110.000000, 10.000000,
CH0115029545, 13.04.2011, 11:48, 2100.000000, 2.000000,
CH0115029545, 15.04.2011, 15:08, 2470.000000, 1.000000,
CH0115029545, 09.05.2011, 15:19, 2110.000000, 12.000000,
CH0115029545, 09.05.2011, 15:19, 2150.000000, 8.000000,
CH0115029545, 16.05.2011, 11:32, 2470.000000, 2.000000,
CH0115029545, 01.06.2011, 09:04, 2300.000000, 11.000000,
CH0115029545, 22.07.2011, 10:05, 2200.000000, 15.000000,
