Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0002283601, 20.01.2026, 10:35, 2550.000000, 2.000000,
CH0002283601, 26.01.2026, 16:10, 2550.000000, 1.000000,
CH0002283601, 06.09.2021, 10:06, 3100.000000, 5.000000,
CH0002283601, 06.09.2021, 10:06, 3080.000000, 1.000000,
CH0002283601, 06.09.2021, 10:06, 3050.000000, 6.000000,
CH0002283601, 06.09.2021, 10:06, 2800.000000, 2.000000,
CH0002283601, 22.09.2021, 08:53, 2860.000000, 2.000000,
CH0002283601, 22.09.2021, 09:55, 2750.000000, 2.000000,
CH0002283601, 22.09.2021, 08:53, 2850.000000, 1.000000,
CH0002283601, 22.09.2021, 08:53, 2800.000000, 3.000000,
CH0002283601, 22.09.2021, 08:53, 2750.000000, 5.000000,
CH0002283601, 22.09.2021, 09:55, 2750.000000, 3.000000,
CH0002283601, 22.09.2021, 08:53, 2850.000000, 5.000000,
CH0002283601, 22.09.2021, 08:53, 2750.000000, 4.000000,
CH0002283601, 05.03.2026, 10:18, 2560.000000, 2.000000,
CH0002283601, 05.03.2026, 10:18, 2425.000000, 2.000000,
CH0002283601, 05.03.2026, 10:18, 2400.000000, 1.000000,
CH0002283601, 25.02.2022, 11:32, 2725.000000, 1.000000,
CH0002283601, 25.02.2022, 11:41, 2700.000000, 4.000000,
CH0002283601, 25.02.2022, 11:32, 2700.000000, 5.000000,
CH0002283601, 06.05.2022, 09:53, 2700.000000, 1.000000,
CH0002283601, 24.05.2022, 12:34, 2650.000000, 1.000000,
CH0002283601, 16.06.2022, 11:09, 2620.000000, 4.000000,
CH0002283601, 16.06.2022, 11:09, 2600.000000, 2.000000,
CH0002283601, 16.06.2022, 11:09, 2600.000000, 4.000000,
CH0002283601, 16.06.2022, 11:09, 2600.000000, 5.000000,
CH0002283601, 23.06.2022, 09:22, 2800.000000, 2.000000,
CH0002283601, 23.06.2022, 09:51, 2850.000000, 2.000000,
CH0002283601, 23.06.2022, 12:58, 2950.000000, 2.000000,
CH0002283601, 23.06.2022, 12:58, 2950.000000, 6.000000,
CH0002283601, 23.06.2022, 15:51, 3050.000000, 2.000000,
CH0002283601, 24.06.2022, 11:33, 3075.000000, 2.000000,
CH0002283601, 23.06.2022, 15:51, 3050.000000, 1.000000,
CH0002283601, 01.07.2022, 16:29, 3100.000000, 1.000000,
CH0002283601, 19.08.2022, 10:15, 2800.000000, 2.000000,
CH0002283601, 19.08.2022, 10:16, 2750.000000, 1.000000,
