Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0049588129, 27.04.2021, 14:32, 880.000000, 1.000000,
CH0049588129, 03.11.2021, 14:57, 1000.000000, 1.000000,
CH0049588129, 11.11.2021, 10:59, 900.000000, 1.000000,
CH0049588129, 14.12.2021, 12:19, 1000.000000, 1.000000,
CH0049588129, 07.01.2022, 16:42, 1200.000000, 1.000000,
CH0049588129, 10.01.2022, 13:25, 1200.000000, 1.000000,
CH0049588129, 27.01.2022, 14:05, 1300.000000, 2.000000,
CH0049588129, 27.01.2022, 16:46, 1300.000000, 1.000000,
CH0049588129, 05.04.2022, 08:58, 1295.000000, 1.000000,
CH0049588129, 12.05.2022, 12:40, 1295.000000, 1.000000,
CH0049588129, 30.01.2023, 15:17, 1280.000000, 1.000000,
CH0049588129, 10.03.2023, 12:00, 1495.000000, 1.000000,
CH0049588129, 25.07.2023, 11:15, 1575.000000, 1.000000,
CH0049588129, 25.07.2023, 11:15, 1500.000000, 1.000000,
CH0049588129, 25.07.2023, 11:15, 1510.000000, 4.000000,
CH0049588129, 16.08.2023, 10:23, 1500.000000, 2.000000,
CH0049588129, 28.09.2023, 16:46, 1780.000000, 1.000000,
CH0049588129, 20.10.2023, 16:54, 1500.000000, 1.000000,
CH0049588129, 15.12.2023, 10:58, 1500.000000, 1.000000,
CH0049588129, 06.03.2024, 10:05, 1500.000000, 1.000000,
CH0049588129, 14.06.2024, 16:37, 1500.000000, 1.000000,
CH0049588129, 04.02.2025, 13:37, 1500.000000, 1.000000,
CH0049588129, 03.07.2025, 10:26, 1500.000000, 3.000000,
CH0049588129, 26.01.2010, 09:48, 980.000000, 1.000000,
CH0049588129, 01.02.2010, 16:57, 1000.000000, 1.000000,
CH0049588129, 19.02.2010, 11:49, 1000.000000, 9.000000,
CH0049588129, 19.02.2010, 14:39, 1000.000000, 1.000000,
CH0049588129, 23.02.2010, 15:32, 980.000000, 2.000000,
CH0049588129, 16.03.2010, 16:41, 980.000000, 1.000000,
CH0049588129, 19.03.2010, 16:25, 1000.000000, 1.000000,
CH0049588129, 23.03.2010, 11:51, 980.000000, 1.000000,
CH0049588129, 25.03.2010, 16:14, 980.000000, 1.000000,
CH0049588129, 09.04.2010, 11:48, 980.000000, 4.000000,
CH0049588129, 09.04.2010, 11:48, 980.000000, 8.000000,
