Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0001394607, 24.04.2026, 15:03, 81.000000, 5.000000,
CH0001394607, 30.12.2022, 08:53, 75.000000, 4.000000,
CH0001394607, 03.05.2023, 08:54, 121.000000, 2.000000,
CH0001394607, 03.05.2023, 08:54, 120.000000, 1.000000,
CH0001394607, 25.10.2023, 13:39, 135.000000, 3.000000,
CH0001394607, 25.10.2023, 14:02, 135.000000, 7.000000,
CH0001394607, 08.10.2024, 10:30, 80.000000, 7.000000,
CH0001394607, 20.02.2025, 10:31, 81.000000, 2.000000,
CH0001394607, 21.02.2007, 11:36, 360.000000, 3.000000,
CH0001394607, 06.03.2007, 09:05, 360.000000, 2.000000,
CH0001394607, 12.04.2007, 11:01, 370.000000, 2.000000,
CH0001394607, 18.02.2008, 10:15, 500.000000, 5.000000,
CH0001394607, 11.12.2008, 08:05, 500.000000, 8.000000,
CH0001394607, 15.04.2009, 16:28, 555.000000, 3.000000,
CH0001394607, 21.04.2009, 14:41, 555.000000, 1.000000,
CH0001394607, 23.04.2009, 13:53, 555.000000, 1.000000,
CH0001394607, 11.08.2009, 13:51, 800.000000, 1.000000,
CH0001394607, 15.07.2010, 16:57, 550.000000, 1.000000,
CH0001394607, 19.07.2010, 08:08, 550.000000, 1.000000,
CH0001394607, 06.10.2010, 08:55, 500.000000, 5.000000,
CH0001394607, 06.10.2010, 09:25, 500.000000, 2.000000,
CH0001394607, 09.12.2010, 08:18, 600.000000, 2.000000,
CH0001394607, 08.07.2011, 15:43, 550.000000, 1.000000,
CH0001394607, 03.08.2011, 14:48, 550.000000, 1.000000,
CH0001394607, 22.03.2012, 15:21, 525.000000, 5.000000,
CH0001394607, 02.05.2012, 08:59, 525.000000, 5.000000,
CH0001394607, 02.05.2012, 08:59, 525.000000, 3.000000,
CH0001394607, 04.05.2012, 08:33, 525.000000, 3.000000,
CH0001394607, 07.08.2012, 16:25, 555.000000, 10.000000,
CH0001394607, 01.10.2012, 11:29, 530.000000, 4.000000,
CH0001394607, 18.03.2013, 16:57, 525.000000, 2.000000,
CH0001394607, 30.04.2013, 15:05, 525.000000, 1.000000,
CH0001394607, 03.02.2014, 11:46, 531.000000, 2.000000,
CH0001394607, 24.06.2014, 10:06, 530.000000, 2.000000,
CH0001394607, 03.12.2014, 13:26, 520.000000, 5.000000,
CH0001394607, 22.12.2014, 08:34, 500.000000, 4.000000,
CH0001394607, 14.01.2015, 14:45, 510.000000, 2.000000,
CH0001394607, 20.05.2015, 10:23, 510.000000, 3.000000,
CH0001394607, 02.09.2015, 14:14, 105.000000, 2.000000,
CH0001394607, 02.12.2015, 13:32, 450.000000, 2.000000,
CH0001394607, 03.12.2015, 16:35, 450.000000, 3.000000,
CH0001394607, 03.04.2017, 08:00, 200.000000, 1.000000,
CH0001394607, 21.04.2017, 15:08, 200.000000, 49.000000,
CH0001394607, 06.06.2017, 09:45, 165.000000, 3.000000,
CH0001394607, 15.03.2018, 09:28, 13.000000, 6.000000,
CH0001394607, 24.09.2018, 08:31, 140.000000, 5.000000,
CH0001394607, 31.10.2018, 08:30, 100.000000, 2.000000,
CH0001394607, 12.06.2020, 08:31, 100.000000, 2.000000,
CH0001394607, 20.11.2020, 08:31, 200.000000, 3.000000,
CH0001394607, 27.11.2020, 14:47, 102.000000, 1.000000,
CH0001394607, 20.01.2021, 11:32, 120.000000, 10.000000,
