Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0320093559, 20.04.2021, 10:16, 850.000000, 4.000000,
CH0320093559, 01.06.2021, 15:05, 775.000000, 4.000000,
CH0320093559, 25.08.2021, 09:22, 775.000000, 1.000000,
CH0320093559, 25.08.2021, 09:22, 725.000000, 2.000000,
CH0320093559, 29.01.2026, 09:34, 405.000000, 1.000000,
CH0320093559, 11.01.2022, 16:52, 730.000000, 5.000000,
CH0320093559, 11.01.2022, 16:52, 700.000000, 5.000000,
CH0320093559, 11.01.2022, 16:52, 650.000000, 4.000000,
CH0320093559, 13.03.2026, 08:33, 440.000000, 4.000000,
CH0320093559, 13.03.2026, 08:33, 450.000000, 3.000000,
CH0320093559, 03.03.2022, 08:50, 650.000000, 1.000000,
CH0320093559, 05.04.2022, 15:16, 650.000000, 2.000000,
CH0320093559, 24.05.2022, 16:36, 775.000000, 2.000000,
CH0320093559, 24.05.2022, 16:36, 750.000000, 3.000000,
CH0320093559, 27.09.2022, 08:48, 800.000000, 1.000000,
CH0320093559, 25.10.2022, 14:24, 800.000000, 4.000000,
CH0320093559, 25.10.2022, 14:50, 760.000000, 4.000000,
CH0320093559, 30.01.2023, 10:19, 725.000000, 2.000000,
CH0320093559, 02.05.2023, 08:33, 700.000000, 5.000000,
CH0320093559, 26.09.2023, 11:50, 800.000000, 1.000000,
CH0320093559, 04.10.2023, 15:56, 700.000000, 2.000000,
CH0320093559, 04.10.2023, 15:56, 700.000000, 4.000000,
CH0320093559, 01.12.2023, 15:32, 600.000000, 10.000000,
CH0320093559, 11.12.2023, 16:49, 600.000000, 2.000000,
CH0320093559, 05.01.2024, 08:31, 800.000000, 1.000000,
CH0320093559, 29.01.2024, 08:35, 800.000000, 1.000000,
CH0320093559, 01.02.2024, 10:05, 600.000000, 5.000000,
CH0320093559, 29.02.2024, 16:20, 600.000000, 3.000000,
CH0320093559, 06.03.2024, 12:59, 750.000000, 5.000000,
CH0320093559, 06.03.2024, 13:11, 750.000000, 5.000000,
CH0320093559, 26.03.2024, 11:05, 500.000000, 3.000000,
CH0320093559, 11.04.2024, 11:19, 500.000000, 10.000000,
CH0320093559, 12.06.2024, 09:39, 450.000000, 1.000000,
CH0320093559, 15.08.2024, 13:50, 700.000000, 5.000000,
CH0320093559, 17.09.2024, 14:05, 450.000000, 1.000000,
CH0320093559, 17.09.2024, 14:05, 450.000000, 1.000000,
CH0320093559, 06.11.2024, 15:59, 410.000000, 2.000000,
CH0320093559, 27.01.2025, 08:39, 410.000000, 2.000000,
CH0320093559, 15.09.2025, 11:30, 425.000000, 2.000000,
CH0320093559, 09.10.2025, 09:06, 425.000000, 4.000000,
CH0320093559, 22.08.2016, 09:32, 850.000000, 5.000000,
CH0320093559, 14.09.2016, 11:32, 825.000000, 2.000000,
CH0320093559, 12.12.2016, 10:01, 870.000000, 4.000000,
CH0320093559, 12.12.2016, 10:01, 825.000000, 1.000000,
CH0320093559, 17.02.2017, 11:34, 800.000000, 1.000000,
CH0320093559, 25.07.2017, 10:39, 950.000000, 2.000000,
CH0320093559, 25.10.2017, 10:59, 840.000000, 3.000000,
CH0320093559, 25.10.2017, 10:59, 825.000000, 5.000000,
CH0320093559, 04.12.2017, 12:04, 825.000000, 5.000000,
CH0320093559, 17.01.2018, 14:59, 825.000000, 2.000000,
CH0320093559, 28.03.2018, 09:49, 825.000000, 2.000000,
CH0320093559, 11.04.2018, 08:53, 950.000000, 3.000000,
CH0320093559, 28.05.2018, 11:46, 900.000000, 3.000000,
CH0320093559, 30.08.2018, 14:17, 925.000000, 2.000000,
CH0320093559, 04.02.2019, 15:17, 1000.000000, 4.000000,
CH0320093559, 04.02.2019, 08:34, 1000.000000, 2.000000,
CH0320093559, 05.03.2019, 10:34, 950.000000, 1.000000,
CH0320093559, 05.03.2019, 10:34, 950.000000, 4.000000,
CH0320093559, 26.03.2019, 11:59, 1010.000000, 3.000000,
CH0320093559, 05.04.2019, 13:31, 950.000000, 6.000000,
CH0320093559, 18.06.2019, 10:27, 950.000000, 2.000000,
CH0320093559, 05.08.2019, 16:47, 1030.000000, 2.000000,
CH0320093559, 06.12.2019, 09:09, 980.000000, 5.000000,
CH0320093559, 21.02.2020, 10:37, 1000.000000, 5.000000,
CH0320093559, 21.02.2020, 09:20, 1000.000000, 2.000000,
CH0320093559, 04.05.2020, 10:32, 1000.000000, 2.000000,
CH0320093559, 29.07.2020, 13:57, 825.000000, 1.000000,
CH0320093559, 24.09.2020, 11:50, 825.000000, 2.000000,
CH0320093559, 24.09.2020, 12:29, 825.000000, 1.000000,
CH0320093559, 05.10.2020, 08:31, 850.000000, 5.000000,
CH0320093559, 22.10.2020, 13:51, 850.000000, 5.000000,
CH0320093559, 26.10.2020, 14:40, 800.000000, 10.000000,
