Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0305002096, 19.05.2021, 10:40, 80.000000, 3.000000,
CH0305002096, 30.08.2021, 11:03, 81.000000, 12.000000,
CH0305002096, 08.02.2022, 09:59, 100.000000, 3.000000,
CH0305002096, 24.04.2026, 15:03, 106.000000, 11.000000,
CH0305002096, 20.12.2022, 08:32, 115.000000, 9.000000,
CH0305002096, 22.06.2023, 16:16, 150.000000, 1.000000,
CH0305002096, 22.06.2023, 16:16, 115.000000, 2.000000,
CH0305002096, 11.03.2024, 08:32, 120.000000, 3.000000,
CH0305002096, 27.03.2024, 09:26, 85.000000, 3.000000,
CH0305002096, 03.10.2024, 08:30, 101.000000, 30.000000,
CH0305002096, 20.02.2025, 11:00, 101.000000, 3.000000,
CH0305002096, 29.10.2025, 16:41, 106.000000, 6.000000,
CH0305002096, 06.01.2016, 08:00, 340.000000, 26.000000,
CH0305002096, 06.01.2016, 15:49, 350.000000, 17.000000,
CH0305002096, 03.08.2016, 14:12, 305.000000, 6.000000,
CH0305002096, 04.11.2016, 09:50, 295.000000, 5.000000,
CH0305002096, 04.11.2016, 10:12, 280.000000, 5.000000,
CH0305002096, 11.05.2017, 08:39, 270.000000, 11.000000,
CH0305002096, 26.07.2017, 08:30, 200.000000, 3.000000,
CH0305002096, 26.07.2017, 08:31, 250.000000, 9.000000,
CH0305002096, 13.03.2018, 08:31, 151.000000, 4.000000,
CH0305002096, 13.03.2018, 08:31, 150.000000, 11.000000,
CH0305002096, 26.09.2018, 14:25, 240.000000, 4.000000,
CH0305002096, 23.04.2019, 14:28, 185.100000, 4.000000,
CH0305002096, 23.04.2019, 14:28, 185.000000, 20.000000,
CH0305002096, 23.04.2019, 14:28, 180.000000, 6.000000,
CH0305002096, 24.04.2019, 08:32, 249.900000, 1.000000,
CH0305002096, 29.04.2019, 08:31, 180.000000, 6.000000,
CH0305002096, 13.05.2019, 08:31, 180.000000, 7.000000,
CH0305002096, 29.07.2019, 11:16, 180.000000, 4.000000,
CH0305002096, 29.07.2019, 14:47, 151.000000, 2.000000,
CH0305002096, 15.04.2020, 09:23, 100.000000, 6.000000,
CH0305002096, 30.09.2020, 13:58, 65.000000, 10.000000,
CH0305002096, 21.10.2020, 09:04, 65.000000, 42.000000,
CH0305002096, 06.11.2020, 10:17, 65.000000, 40.000000,
CH0305002096, 10.11.2020, 10:22, 65.000000, 2.000000,
CH0305002096, 18.01.2021, 13:25, 105.000000, 10.000000,
CH0305002096, 01.02.2021, 13:07, 72.000000, 40.000000,
CH0305002096, 01.02.2021, 13:07, 66.000000, 40.000000,
CH0305002096, 26.02.2021, 15:16, 100.000000, 2.000000,
CH0305002096, 03.03.2021, 08:30, 120.000000, 5.000000,
CH0305002096, 03.03.2021, 08:30, 120.000000, 4.000000,
