Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0002055819, 21.06.2021, 09:49, 12500.000000, 1.000000,
CH0002055819, 30.11.2021, 14:00, 13000.000000, 1.000000,
CH0002055819, 30.11.2021, 14:18, 14000.000000, 1.000000,
CH0002055819, 03.12.2021, 10:17, 13200.000000, 1.000000,
CH0002055819, 03.12.2021, 10:18, 13500.000000, 1.000000,
CH0002055819, 15.12.2021, 09:38, 12700.000000, 1.000000,
CH0002055819, 15.12.2021, 12:21, 13000.000000, 1.000000,
CH0002055819, 21.12.2021, 16:42, 12700.000000, 1.000000,
CH0002055819, 04.01.2022, 09:16, 12900.000000, 1.000000,
CH0002055819, 10.01.2022, 16:50, 12500.000000, 1.000000,
CH0002055819, 19.01.2022, 10:29, 12500.000000, 1.000000,
CH0002055819, 25.01.2022, 08:30, 12000.000000, 1.000000,
CH0002055819, 26.10.2022, 11:00, 16500.000000, 1.000000,
CH0002055819, 26.06.2023, 09:03, 15000.000000, 1.000000,
CH0002055819, 12.02.2024, 14:22, 15000.000000, 1.000000,
CH0002055819, 22.01.2025, 12:02, 15000.000000, 1.000000,
CH0002055819, 25.02.2025, 09:46, 15000.000000, 2.000000,
CH0002055819, 10.10.2025, 16:03, 18000.000000, 1.000000,
CH0002055819, 23.10.2025, 10:34, 15000.000000, 1.000000,
CH0002055819, 25.01.2006, 08:23, 3750.000000, 2.000000,
CH0002055819, 26.04.2006, 11:48, 3430.000000, 1.000000,
CH0002055819, 26.04.2006, 11:48, 3625.000000, 5.000000,
CH0002055819, 26.04.2006, 11:48, 3800.000000, 2.000000,
CH0002055819, 26.04.2006, 11:48, 3600.000000, 2.000000,
CH0002055819, 22.05.2006, 08:58, 4300.000000, 1.000000,
CH0002055819, 31.05.2006, 09:45, 4300.000000, 1.000000,
CH0002055819, 14.12.2006, 08:38, 5500.000000, 1.000000,
CH0002055819, 10.04.2007, 10:51, 5050.000000, 1.000000,
CH0002055819, 10.04.2007, 10:51, 5100.000000, 1.000000,
CH0002055819, 09.07.2007, 11:28, 5500.000000, 1.000000,
CH0002055819, 09.07.2007, 11:45, 5500.000000, 1.000000,
CH0002055819, 21.08.2007, 13:46, 6000.000000, 1.000000,
CH0002055819, 03.12.2007, 09:49, 5500.000000, 4.000000,
CH0002055819, 07.05.2008, 14:09, 6000.000000, 1.000000,
CH0002055819, 19.05.2008, 15:54, 6000.000000, 1.000000,
CH0002055819, 19.05.2008, 15:56, 6000.000000, 1.000000,
CH0002055819, 17.06.2008, 14:35, 5800.000000, 2.000000,
CH0002055819, 26.06.2008, 09:01, 5800.000000, 1.000000,
CH0002055819, 27.06.2008, 11:22, 5700.000000, 1.000000,
