Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH1387788180, 05.01.2026, 11:53, 175.000000, 25.000000,
CH1387788180, 26.01.2026, 12:31, 200.000000, 3.000000,
CH1387788180, 03.03.2026, 08:30, 165.000000, 60.000000,
CH1387788180, 29.04.2026, 08:30, 165.000000, 40.000000,
CH1387788180, 19.03.2025, 08:35, 150.000000, 1.000000,
CH1387788180, 19.03.2025, 08:31, 150.500000, 6.000000,
CH1387788180, 19.03.2025, 08:31, 150.000000, 5.000000,
CH1387788180, 27.03.2025, 08:44, 175.000000, 5.000000,
CH1387788180, 31.03.2025, 11:56, 151.000000, 4.000000,
CH1387788180, 31.03.2025, 11:56, 151.000000, 4.000000,
CH1387788180, 04.04.2025, 13:12, 145.000000, 4.000000,
CH1387788180, 07.04.2025, 08:42, 145.000000, 6.000000,
CH1387788180, 07.04.2025, 08:42, 140.500000, 2.000000,
CH1387788180, 04.04.2025, 13:12, 151.000000, 6.000000,
CH1387788180, 20.05.2025, 12:59, 165.500000, 4.000000,
CH1387788180, 20.05.2025, 12:59, 165.000000, 10.000000,
CH1387788180, 23.05.2025, 11:46, 165.000000, 24.000000,
CH1387788180, 27.10.2025, 14:38, 165.500000, 12.000000,
CH1387788180, 27.10.2025, 14:57, 165.500000, 52.000000,
