Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0002291802, 19.11.2021, 10:54, 50.000000, 2.000000,
CH0002291802, 18.03.2026, 08:31, 71.500000, 10.000000,
CH0002291802, 26.04.2022, 11:02, 70.000000, 20.000000,
CH0002291802, 25.05.2022, 16:25, 70.000000, 10.000000,
CH0002291802, 28.06.2022, 16:23, 90.000000, 1.000000,
CH0002291802, 24.11.2022, 08:30, 90.000000, 10.000000,
CH0002291802, 21.04.2023, 11:06, 55.000000, 2.000000,
CH0002291802, 21.04.2023, 11:06, 52.050000, 3.000000,
CH0002291802, 02.06.2023, 11:38, 205.000000, 2.000000,
CH0002291802, 19.07.2023, 08:31, 96.000000, 1.000000,
CH0002291802, 13.03.2024, 09:17, 90.000000, 2.000000,
CH0002291802, 29.05.2024, 10:43, 96.000000, 10.000000,
CH0002291802, 21.06.2024, 11:22, 96.000000, 1.000000,
CH0002291802, 27.06.2024, 15:18, 90.000000, 2.000000,
CH0002291802, 27.06.2024, 15:18, 95.000000, 8.000000,
CH0002291802, 05.11.2025, 14:48, 22.050000, 2.000000,
CH0002291802, 20.01.2006, 11:16, 51.000000, 2.000000,
CH0002291802, 06.04.2006, 15:30, 51.000000, 5.000000,
CH0002291802, 21.04.2006, 16:25, 51.000000, 2.000000,
CH0002291802, 02.05.2006, 08:47, 51.000000, 2.000000,
CH0002291802, 12.06.2006, 08:40, 52.000000, 6.000000,
CH0002291802, 04.08.2006, 15:37, 55.000000, 2.000000,
CH0002291802, 10.08.2006, 14:29, 55.000000, 2.000000,
CH0002291802, 18.08.2006, 15:09, 51.000000, 4.000000,
CH0002291802, 03.10.2006, 16:43, 51.000000, 2.000000,
CH0002291802, 05.10.2006, 14:48, 65.000000, 6.000000,
CH0002291802, 23.10.2006, 11:16, 51.000000, 4.000000,
CH0002291802, 26.10.2006, 09:24, 51.000000, 2.000000,
CH0002291802, 14.11.2006, 14:54, 51.000000, 3.000000,
CH0002291802, 23.11.2006, 08:53, 51.000000, 2.000000,
CH0002291802, 28.11.2006, 10:51, 52.000000, 2.000000,
CH0002291802, 11.12.2006, 08:42, 55.000000, 2.000000,
CH0002291802, 20.12.2006, 13:47, 55.000000, 3.000000,
CH0002291802, 12.02.2007, 13:37, 57.000000, 3.000000,
CH0002291802, 14.03.2007, 11:53, 57.000000, 2.000000,
CH0002291802, 24.04.2007, 09:44, 60.000000, 5.000000,
CH0002291802, 25.04.2007, 14:15, 60.000000, 2.000000,
CH0002291802, 23.05.2007, 09:36, 140.000000, 2.000000,
CH0002291802, 25.06.2007, 10:40, 100.000000, 8.000000,
CH0002291802, 18.07.2007, 16:31, 100.000000, 2.000000,
CH0002291802, 22.08.2007, 08:49, 70.000000, 1.000000,
CH0002291802, 29.10.2007, 10:34, 60.000000, 4.000000,
CH0002291802, 16.01.2008, 16:16, 44.000000, 1.000000,
CH0002291802, 25.01.2008, 10:36, 44.000000, 2.000000,
CH0002291802, 28.01.2008, 14:12, 44.000000, 4.000000,
CH0002291802, 02.04.2008, 11:17, 30.000000, 1.000000,
CH0002291802, 24.04.2008, 16:13, 30.000000, 2.000000,
CH0002291802, 01.07.2008, 09:22, 40.000000, 1.000000,
CH0002291802, 08.07.2008, 10:35, 40.000000, 1.000000,
CH0002291802, 18.08.2008, 09:16, 40.000000, 2.000000,
CH0002291802, 05.01.2009, 14:39, 35.000000, 4.000000,
CH0002291802, 27.02.2009, 11:14, 35.000000, 1.000000,
CH0002291802, 09.03.2009, 10:40, 35.000000, 1.000000,
CH0002291802, 20.04.2009, 13:41, 60.000000, 3.000000,
CH0002291802, 24.06.2009, 15:21, 37.100000, 2.000000,
CH0002291802, 03.07.2009, 11:05, 60.000000, 5.000000,
CH0002291802, 27.07.2009, 10:23, 80.000000, 2.000000,
CH0002291802, 20.08.2009, 12:12, 95.000000, 5.000000,
CH0002291802, 27.08.2009, 08:43, 75.000000, 7.000000,
CH0002291802, 09.12.2009, 16:08, 77.000000, 2.000000,
CH0002291802, 15.12.2009, 09:06, 77.000000, 4.000000,
CH0002291802, 17.12.2009, 08:34, 100.000000, 5.000000,
CH0002291802, 21.12.2009, 11:17, 110.000000, 10.000000,
CH0002291802, 07.01.2010, 14:28, 115.000000, 2.000000,
CH0002291802, 25.02.2010, 15:36, 90.000000, 2.000000,
CH0002291802, 29.03.2010, 13:13, 114.000000, 2.000000,
CH0002291802, 19.04.2010, 15:47, 85.000000, 2.000000,
CH0002291802, 06.05.2010, 14:16, 85.000000, 2.000000,
CH0002291802, 07.05.2010, 11:34, 85.000000, 3.000000,
CH0002291802, 10.05.2010, 08:41, 85.000000, 2.000000,
CH0002291802, 10.05.2010, 16:52, 85.000000, 2.000000,
CH0002291802, 11.05.2010, 09:04, 85.000000, 1.000000,
CH0002291802, 11.05.2010, 10:05, 85.000000, 1.000000,
CH0002291802, 12.05.2010, 09:48, 85.000000, 7.000000,
CH0002291802, 14.05.2010, 08:27, 85.000000, 3.000000,
CH0002291802, 14.05.2010, 08:46, 85.000000, 2.000000,
CH0002291802, 14.05.2010, 09:00, 85.000000, 2.000000,
CH0002291802, 19.05.2010, 09:22, 85.000000, 3.000000,
CH0002291802, 20.05.2010, 08:23, 13.000000, 3.000000,
CH0002291802, 25.05.2010, 10:12, 51.000000, 3.000000,
CH0002291802, 26.05.2010, 10:41, 51.000000, 2.000000,
CH0002291802, 28.05.2010, 15:59, 51.000000, 2.000000,
CH0002291802, 28.05.2010, 16:59, 51.000000, 3.000000,
CH0002291802, 07.06.2010, 10:00, 51.000000, 1.000000,
CH0002291802, 10.06.2010, 10:43, 70.000000, 2.000000,
CH0002291802, 16.06.2010, 09:04, 51.000000, 2.000000,
CH0002291802, 22.06.2010, 10:25, 51.000000, 2.000000,
CH0002291802, 22.06.2010, 11:51, 50.000000, 2.000000,
CH0002291802, 24.06.2010, 14:21, 75.000000, 12.000000,
CH0002291802, 25.06.2010, 09:54, 50.000000, 2.000000,
CH0002291802, 07.07.2010, 11:20, 45.000000, 1.000000,
CH0002291802, 07.07.2010, 11:52, 45.000000, 1.000000,
CH0002291802, 20.07.2010, 14:44, 47.000000, 3.000000,
CH0002291802, 26.07.2010, 10:44, 47.000000, 8.000000,
CH0002291802, 05.08.2010, 08:39, 49.000000, 1.000000,
CH0002291802, 20.08.2010, 10:16, 50.000000, 2.000000,
CH0002291802, 20.09.2010, 11:23, 55.000000, 8.000000,
