Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0010756531, 16.04.2021, 15:46, 160.000000, 25.000000,
CH0010756531, 26.04.2021, 14:24, 159.000000, 50.000000,
CH0010756531, 18.05.2021, 10:36, 155.000000, 25.000000,
CH0010756531, 18.05.2021, 10:36, 151.000000, 28.000000,
CH0010756531, 12.07.2021, 16:47, 163.000000, 16.000000,
CH0010756531, 03.08.2021, 16:00, 167.000000, 57.000000,
CH0010756531, 04.02.2026, 08:52, 207.000000, 13.000000,
CH0010756531, 03.03.2026, 12:37, 204.000000, 20.000000,
CH0010756531, 03.03.2026, 13:41, 197.000000, 28.000000,
CH0010756531, 03.03.2026, 12:37, 197.000000, 60.000000,
CH0010756531, 03.03.2026, 15:32, 197.000000, 12.000000,
CH0010756531, 04.03.2026, 16:10, 190.000000, 78.000000,
CH0010756531, 03.03.2026, 15:32, 190.000000, 37.000000,
CH0010756531, 02.02.2022, 11:35, 167.000000, 100.000000,
CH0010756531, 21.02.2022, 10:34, 167.000000, 30.000000,
CH0010756531, 08.03.2022, 09:56, 170.000000, 400.000000,
CH0010756531, 27.03.2026, 16:22, 190.000000, 210.000000,
CH0010756531, 01.04.2026, 11:49, 187.000000, 8.000000,
CH0010756531, 08.04.2026, 09:59, 187.000000, 167.000000,
CH0010756531, 08.04.2026, 10:33, 187.000000, 53.000000,
CH0010756531, 29.04.2026, 08:31, 187.000000, 136.000000,
CH0010756531, 30.04.2026, 09:13, 190.000000, 300.000000,
CH0010756531, 30.04.2026, 10:22, 190.000000, 100.000000,
CH0010756531, 30.04.2026, 16:37, 190.000000, 200.000000,
CH0010756531, 11.05.2026, 16:34, 190.000000, 10.000000,
CH0010756531, 12.05.2026, 09:53, 180.000000, 1.000000,
CH0010756531, 13.05.2026, 10:17, 190.000000, 140.000000,
CH0010756531, 03.11.2022, 14:21, 171.000000, 12.000000,
CH0010756531, 03.11.2022, 14:21, 170.000000, 4.000000,
CH0010756531, 01.03.2023, 10:34, 199.000000, 1.000000,
CH0010756531, 13.03.2023, 13:43, 175.000000, 10.000000,
CH0010756531, 13.03.2023, 13:43, 171.000000, 10.000000,
CH0010756531, 13.03.2023, 13:43, 170.000000, 30.000000,
CH0010756531, 16.03.2023, 13:01, 170.000000, 59.000000,
CH0010756531, 27.06.2023, 13:12, 172.000000, 20.000000,
CH0010756531, 10.11.2023, 11:33, 196.000000, 50.000000,
CH0010756531, 10.11.2023, 10:02, 195.000000, 45.000000,
CH0010756531, 28.11.2023, 08:32, 173.000000, 8.000000,
CH0010756531, 23.01.2024, 08:31, 175.500000, 42.000000,
CH0010756531, 23.01.2024, 08:31, 175.000000, 50.000000,
CH0010756531, 23.01.2024, 08:44, 172.500000, 283.000000,
CH0010756531, 26.01.2024, 10:44, 198.000000, 1.000000,
CH0010756531, 19.02.2024, 12:53, 172.000000, 9.000000,
CH0010756531, 28.02.2024, 09:22, 198.000000, 5.000000,
CH0010756531, 05.03.2024, 10:14, 198.000000, 10.000000,
CH0010756531, 25.03.2024, 08:33, 175.000000, 1.000000,
CH0010756531, 25.03.2024, 15:29, 175.000000, 2.000000,
CH0010756531, 05.08.2024, 11:01, 175.000000, 40.000000,
CH0010756531, 05.11.2024, 08:48, 185.000000, 15.000000,
CH0010756531, 20.12.2024, 11:26, 185.000000, 15.000000,
CH0010756531, 30.12.2024, 16:54, 175.000000, 283.000000,
CH0010756531, 15.01.2025, 15:59, 175.000000, 100.000000,
CH0010756531, 14.02.2025, 09:59, 180.000000, 4.000000,
CH0010756531, 06.03.2025, 08:56, 180.000000, 16.000000,
CH0010756531, 11.03.2025, 10:37, 180.000000, 100.000000,
CH0010756531, 13.03.2025, 08:31, 180.000000, 8.000000,
CH0010756531, 07.04.2025, 10:27, 180.000000, 8.000000,
CH0010756531, 09.04.2025, 12:38, 180.000000, 264.000000,
CH0010756531, 09.04.2025, 15:06, 180.000000, 186.000000,
CH0010756531, 08.10.2025, 16:30, 187.000000, 3.000000,
CH0010756531, 08.10.2025, 16:30, 186.500000, 13.000000,
