Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0342666572, 26.04.2021, 10:48, 110.100000, 15.000000,
CH0342666572, 26.04.2021, 10:48, 110.000000, 1.000000,
CH0342666572, 28.04.2021, 08:52, 106.000000, 8.000000,
CH0342666572, 28.04.2021, 08:52, 100.000000, 10.000000,
CH0342666572, 28.04.2021, 08:58, 100.000000, 16.000000,
CH0342666572, 28.04.2021, 08:52, 110.000000, 1.000000,
CH0342666572, 28.04.2021, 08:52, 100.000000, 25.000000,
CH0342666572, 05.05.2021, 11:31, 110.000000, 6.000000,
CH0342666572, 05.01.2026, 08:47, 155.000000, 8.000000,
CH0342666572, 05.01.2026, 08:47, 110.100000, 8.000000,
CH0342666572, 08.10.2021, 14:12, 110.000000, 2.000000,
CH0342666572, 29.10.2021, 15:46, 110.000000, 10.000000,
CH0342666572, 08.11.2021, 16:55, 110.000000, 10.000000,
CH0342666572, 16.11.2021, 09:22, 110.500000, 12.000000,
CH0342666572, 25.11.2021, 15:58, 110.500000, 3.000000,
CH0342666572, 06.12.2021, 10:30, 110.500000, 3.000000,
CH0342666572, 06.12.2021, 10:30, 110.000000, 2.000000,
CH0342666572, 20.12.2021, 15:52, 110.000000, 4.000000,
CH0342666572, 27.12.2021, 15:02, 134.000000, 10.000000,
CH0342666572, 07.01.2022, 13:46, 100.000000, 2.000000,
CH0342666572, 10.01.2022, 11:45, 100.000000, 8.000000,
CH0342666572, 14.01.2022, 08:30, 134.000000, 2.000000,
CH0342666572, 25.04.2022, 08:42, 100.000000, 2.000000,
CH0342666572, 16.04.2026, 13:16, 115.000000, 10.000000,
CH0342666572, 12.07.2022, 13:01, 92.000000, 4.000000,
CH0342666572, 14.07.2022, 16:23, 92.000000, 2.000000,
CH0342666572, 12.08.2022, 12:55, 100.000000, 2.000000,
CH0342666572, 12.08.2022, 13:20, 100.000000, 10.000000,
CH0342666572, 29.08.2022, 08:47, 100.000000, 1.000000,
CH0342666572, 29.08.2022, 08:47, 134.000000, 33.000000,
CH0342666572, 29.08.2022, 08:47, 150.000000, 50.000000,
CH0342666572, 29.08.2022, 09:59, 150.000000, 4.000000,
CH0342666572, 29.08.2022, 08:47, 149.000000, 12.000000,
CH0342666572, 21.09.2022, 09:09, 170.000000, 100.000000,
CH0342666572, 02.11.2022, 10:20, 92.500000, 2.000000,
CH0342666572, 09.11.2022, 15:33, 185.000000, 4.000000,
CH0342666572, 10.11.2022, 15:13, 100.000000, 4.000000,
CH0342666572, 14.12.2022, 08:32, 100.000000, 1.000000,
CH0342666572, 14.12.2022, 08:32, 100.000000, 3.000000,
CH0342666572, 21.12.2022, 10:02, 92.500000, 7.000000,
