Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH1100211528, 10.06.2021, 16:40, 69.000000, 2.000000,
CH1100211528, 20.08.2021, 09:21, 63.000000, 100.000000,
CH1100211528, 20.08.2021, 13:46, 65.000000, 50.000000,
CH1100211528, 27.08.2021, 11:54, 64.000000, 100.000000,
CH1100211528, 27.08.2021, 11:54, 61.000000, 130.000000,
CH1100211528, 27.08.2021, 11:54, 63.000000, 100.000000,
CH1100211528, 27.08.2021, 11:54, 62.000000, 50.000000,
CH1100211528, 27.08.2021, 11:54, 62.000000, 50.000000,
CH1100211528, 05.01.2022, 10:49, 65.000000, 50.000000,
CH1100211528, 05.01.2022, 10:58, 65.000000, 50.000000,
CH1100211528, 17.01.2022, 12:00, 68.000000, 15.000000,
CH1100211528, 11.03.2022, 10:39, 70.000000, 45.000000,
CH1100211528, 11.03.2022, 10:39, 70.000000, 55.000000,
CH1100211528, 27.06.2022, 15:52, 65.000000, 150.000000,
CH1100211528, 04.05.2026, 13:02, 70.000000, 40.000000,
CH1100211528, 31.10.2022, 08:30, 70.000000, 40.000000,
CH1100211528, 31.10.2022, 10:44, 70.000000, 160.000000,
CH1100211528, 17.01.2023, 11:40, 67.000000, 138.000000,
CH1100211528, 16.06.2023, 08:49, 70.000000, 50.000000,
CH1100211528, 08.08.2023, 09:50, 73.000000, 150.000000,
CH1100211528, 08.11.2023, 10:05, 70.000000, 30.000000,
CH1100211528, 06.08.2024, 15:04, 80.000000, 3.000000,
CH1100211528, 27.08.2024, 15:21, 75.000000, 70.000000,
CH1100211528, 22.11.2024, 09:26, 89.000000, 200.000000,
CH1100211528, 07.04.2025, 11:04, 75.550000, 100.000000,
CH1100211528, 07.04.2025, 11:07, 75.000000, 50.000000,
CH1100211528, 07.04.2025, 11:04, 75.000000, 100.000000,
CH1100211528, 07.04.2025, 12:07, 75.000000, 90.000000,
CH1100211528, 08.04.2025, 11:14, 75.000000, 150.000000,
CH1100211528, 11.04.2025, 08:30, 72.000000, 100.000000,
CH1100211528, 25.04.2025, 08:55, 72.000000, 530.000000,
CH1100211528, 25.04.2025, 08:55, 75.000000, 570.000000,
CH1100211528, 23.05.2025, 11:32, 66.500000, 125.000000,
CH1100211528, 23.05.2025, 11:32, 66.000000, 75.000000,
