Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH1112956201, 17.12.2025, 10:00, 1309.000000, 1.000000,
CH1112956201, 18.12.2025, 08:34, 1311.000000, 18.000000,
CH1112956201, 18.12.2025, 09:48, 1320.000000, 3.000000,
CH1112956201, 19.12.2025, 10:21, 1350.000000, 10.000000,
CH1112956201, 19.12.2025, 10:54, 1369.000000, 4.000000,
CH1112956201, 19.12.2025, 10:54, 1380.000000, 6.000000,
CH1112956201, 19.12.2025, 10:21, 1369.000000, 5.000000,
CH1112956201, 22.12.2025, 10:38, 1370.000000, 15.000000,
CH1112956201, 22.12.2025, 16:02, 1380.000000, 4.000000,
CH1112956201, 23.12.2025, 09:55, 1430.000000, 15.000000,
CH1112956201, 23.12.2025, 11:49, 1360.000000, 4.000000,
CH1112956201, 23.12.2025, 11:49, 1331.000000, 26.000000,
CH1112956201, 23.12.2025, 11:49, 1320.000000, 7.000000,
CH1112956201, 23.12.2025, 11:50, 1313.000000, 10.000000,
CH1112956201, 23.12.2025, 13:52, 1313.000000, 20.000000,
CH1112956201, 23.12.2025, 14:06, 1315.000000, 20.000000,
CH1112956201, 23.12.2025, 11:49, 1330.000000, 15.000000,
CH1112956201, 23.12.2025, 13:57, 1313.000000, 18.000000,
CH1112956201, 23.12.2025, 15:19, 1315.000000, 25.000000,
CH1112956201, 23.12.2025, 15:38, 1309.000000, 14.000000,
CH1112956201, 23.12.2025, 16:56, 1315.000000, 13.000000,
CH1112956201, 29.12.2025, 08:31, 1315.000000, 10.000000,
CH1112956201, 29.12.2025, 10:24, 1310.000000, 5.000000,
CH1112956201, 23.12.2025, 15:38, 1307.000000, 1.000000,
CH1112956201, 29.12.2025, 08:31, 1315.000000, 22.000000,
CH1112956201, 29.12.2025, 08:31, 1310.000000, 8.000000,
CH1112956201, 29.12.2025, 13:48, 1315.000000, 1.000000,
CH1112956201, 29.12.2025, 16:30, 1315.000000, 9.000000,
CH1112956201, 29.12.2025, 16:48, 1310.000000, 2.000000,
CH1112956201, 29.12.2025, 16:30, 1317.000000, 1.000000,
CH1112956201, 30.12.2025, 08:30, 1307.000000, 1.000000,
CH1112956201, 30.12.2025, 08:41, 1307.000000, 6.000000,
CH1112956201, 30.12.2025, 15:54, 1317.000000, 1.000000,
CH1112956201, 05.01.2026, 08:30, 1305.000000, 1.000000,
CH1112956201, 05.01.2026, 09:49, 1317.000000, 15.000000,
CH1112956201, 05.01.2026, 10:32, 1317.000000, 16.000000,
CH1112956201, 05.01.2026, 10:45, 1305.000000, 1.000000,
CH1112956201, 05.01.2026, 16:32, 1317.000000, 20.000000,
CH1112956201, 06.01.2026, 10:04, 1305.000000, 16.000000,
CH1112956201, 06.01.2026, 10:04, 1302.000000, 54.000000,
CH1112956201, 06.01.2026, 14:48, 1302.000000, 12.000000,
CH1112956201, 06.01.2026, 15:38, 1302.000000, 15.000000,
CH1112956201, 07.01.2026, 08:30, 1317.000000, 15.000000,
CH1112956201, 07.01.2026, 13:47, 1317.000000, 10.000000,
CH1112956201, 07.01.2026, 14:07, 1302.000000, 16.000000,
