Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0001992681, 24.03.2021, 08:57, 1410.000000, 1.000000,
CH0001992681, 29.03.2021, 09:06, 1410.000000, 6.000000,
CH0001992681, 31.03.2021, 09:26, 1410.000000, 2.000000,
CH0001992681, 31.03.2021, 09:35, 1400.000000, 2.000000,
CH0001992681, 31.03.2021, 11:47, 1400.000000, 10.000000,
CH0001992681, 31.03.2021, 11:48, 1400.000000, 6.000000,
CH0001992681, 31.03.2021, 11:52, 1400.000000, 11.000000,
CH0001992681, 31.03.2021, 12:57, 1400.000000, 3.000000,
CH0001992681, 31.03.2021, 15:51, 1400.000000, 1.000000,
CH0001992681, 31.03.2021, 09:26, 1400.000000, 5.000000,
CH0001992681, 01.04.2021, 16:46, 1400.000000, 10.000000,
CH0001992681, 18.12.2025, 16:54, 810.000000, 1.000000,
CH0001992681, 12.04.2021, 13:31, 1415.000000, 5.000000,
CH0001992681, 22.12.2025, 09:18, 807.000000, 3.000000,
CH0001992681, 20.04.2021, 10:24, 1425.000000, 5.000000,
CH0001992681, 20.04.2021, 10:24, 1420.000000, 2.000000,
CH0001992681, 20.04.2021, 10:24, 1410.000000, 1.000000,
CH0001992681, 20.04.2021, 10:24, 1420.000000, 2.000000,
CH0001992681, 23.12.2025, 14:33, 807.000000, 1.000000,
CH0001992681, 20.04.2021, 10:24, 1415.000000, 5.000000,
CH0001992681, 29.12.2025, 08:30, 855.000000, 1.000000,
CH0001992681, 23.04.2021, 16:16, 1410.000000, 2.000000,
CH0001992681, 29.12.2025, 08:34, 807.000000, 3.000000,
CH0001992681, 29.04.2021, 09:11, 1410.000000, 1.000000,
CH0001992681, 29.04.2021, 09:27, 1410.000000, 3.000000,
CH0001992681, 30.12.2025, 09:57, 807.000000, 5.000000,
CH0001992681, 30.12.2025, 09:57, 806.000000, 5.000000,
CH0001992681, 06.05.2021, 09:23, 1450.000000, 3.000000,
CH0001992681, 17.05.2021, 16:01, 1410.000000, 2.000000,
CH0001992681, 21.05.2021, 10:35, 1450.000000, 2.000000,
CH0001992681, 21.05.2021, 10:35, 1460.000000, 2.000000,
CH0001992681, 21.05.2021, 10:35, 1480.000000, 2.000000,
CH0001992681, 21.05.2021, 10:35, 1500.000000, 4.000000,
CH0001992681, 06.01.2026, 11:02, 805.000000, 2.000000,
CH0001992681, 07.01.2026, 11:25, 840.000000, 5.000000,
CH0001992681, 01.06.2021, 08:33, 1510.000000, 1.000000,
CH0001992681, 03.06.2021, 13:28, 1480.000000, 10.000000,
CH0001992681, 04.06.2021, 09:16, 1540.000000, 2.000000,
