Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0000975372, 22.03.2021, 14:34, 900.000000, 5.000000,
CH0000975372, 23.03.2021, 08:31, 900.000000, 5.000000,
CH0000975372, 24.03.2021, 08:32, 890.000000, 1.000000,
CH0000975372, 24.03.2021, 08:32, 880.000000, 2.000000,
CH0000975372, 24.03.2021, 08:32, 875.000000, 3.000000,
CH0000975372, 24.03.2021, 08:32, 875.000000, 4.000000,
CH0000975372, 26.03.2021, 11:11, 900.000000, 2.000000,
CH0000975372, 29.03.2021, 08:35, 900.000000, 1.000000,
CH0000975372, 29.03.2021, 08:42, 900.000000, 5.000000,
CH0000975372, 29.03.2021, 09:25, 875.000000, 3.000000,
CH0000975372, 29.03.2021, 09:25, 875.000000, 2.000000,
CH0000975372, 29.03.2021, 14:12, 900.000000, 1.000000,
CH0000975372, 30.03.2021, 09:38, 900.000000, 2.000000,
CH0000975372, 01.04.2021, 16:46, 900.000000, 10.000000,
CH0000975372, 06.04.2021, 10:25, 900.000000, 10.000000,
CH0000975372, 07.04.2021, 09:23, 900.000000, 10.000000,
CH0000975372, 18.12.2025, 14:00, 815.000000, 3.000000,
CH0000975372, 19.12.2025, 13:57, 800.000000, 1.000000,
CH0000975372, 19.12.2025, 13:57, 708.000000, 5.000000,
CH0000975372, 07.04.2021, 15:40, 900.000000, 2.000000,
CH0000975372, 07.04.2021, 16:12, 900.000000, 8.000000,
CH0000975372, 07.04.2021, 16:14, 935.000000, 5.000000,
CH0000975372, 08.04.2021, 14:10, 935.000000, 3.000000,
CH0000975372, 19.12.2025, 13:57, 800.000000, 1.000000,
CH0000975372, 13.04.2021, 08:38, 900.000000, 1.000000,
CH0000975372, 13.04.2021, 09:24, 950.000000, 4.000000,
CH0000975372, 13.04.2021, 09:40, 900.000000, 1.000000,
CH0000975372, 19.12.2025, 13:57, 707.000000, 1.000000,
CH0000975372, 19.12.2025, 13:57, 705.000000, 8.000000,
CH0000975372, 22.12.2025, 08:31, 705.000000, 1.000000,
CH0000975372, 14.04.2021, 10:49, 950.000000, 1.000000,
CH0000975372, 22.12.2025, 08:31, 700.000000, 1.000000,
CH0000975372, 23.12.2025, 15:17, 720.000000, 2.000000,
CH0000975372, 29.12.2025, 09:09, 725.000000, 10.000000,
CH0000975372, 26.04.2021, 13:58, 910.000000, 1.000000,
