Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0001413704, 23.12.2025, 08:30, 21.500000, 50.000000,
CH0001413704, 23.12.2025, 08:30, 21.000000, 10.000000,
CH0001413704, 16.04.2021, 16:46, 42.000000, 15.000000,
CH0001413704, 29.12.2025, 11:24, 27.000000, 185.000000,
CH0001413704, 28.04.2021, 11:15, 16.050000, 10.000000,
CH0001413704, 28.04.2021, 11:42, 16.050000, 10.000000,
CH0001413704, 05.01.2026, 10:51, 21.000000, 35.000000,
CH0001413704, 05.01.2026, 11:05, 21.000000, 80.000000,
CH0001413704, 13.01.2026, 15:11, 26.000000, 153.000000,
CH0001413704, 15.07.2021, 11:18, 25.000000, 50.000000,
CH0001413704, 28.07.2021, 11:26, 25.000000, 6.000000,
CH0001413704, 28.07.2021, 11:26, 20.000000, 258.000000,
CH0001413704, 29.09.2021, 15:29, 16.050000, 6.000000,
CH0001413704, 06.02.2026, 13:18, 27.000000, 5.000000,
CH0001413704, 04.11.2021, 08:30, 30.000000, 50.000000,
CH0001413704, 20.02.2026, 14:16, 25.000000, 20.000000,
CH0001413704, 20.02.2026, 14:16, 21.000000, 10.000000,
CH0001413704, 25.01.2022, 08:39, 26.550000, 1.000000,
CH0001413704, 03.03.2026, 14:39, 27.000000, 40.000000,
CH0001413704, 03.03.2022, 10:02, 32.950000, 4.000000,
CH0001413704, 04.03.2022, 12:46, 32.950000, 25.000000,
CH0001413704, 30.03.2022, 08:31, 32.950000, 26.000000,
CH0001413704, 30.03.2022, 08:31, 33.000000, 10.000000,
CH0001413704, 30.03.2022, 08:31, 40.000000, 500.000000,
CH0001413704, 30.03.2022, 08:31, 50.000000, 14.000000,
CH0001413704, 31.03.2026, 08:30, 27.000000, 92.000000,
CH0001413704, 14.04.2022, 11:06, 37.500000, 1.000000,
CH0001413704, 07.04.2026, 08:31, 28.000000, 20.000000,
CH0001413704, 12.05.2022, 11:14, 36.000000, 7.000000,
CH0001413704, 20.04.2026, 08:30, 22.000000, 10.000000,
CH0001413704, 22.04.2026, 08:31, 28.000000, 70.000000,
CH0001413704, 29.06.2022, 13:04, 44.000000, 130.000000,
CH0001413704, 26.10.2022, 11:06, 31.000000, 4.000000,
CH0001413704, 20.12.2022, 08:42, 40.000000, 3.000000,
CH0001413704, 12.01.2023, 15:48, 30.000000, 5.000000,
CH0001413704, 13.01.2023, 08:46, 30.000000, 10.000000,
CH0001413704, 13.01.2023, 08:46, 28.000000, 20.000000,
CH0001413704, 24.01.2023, 14:40, 38.000000, 25.000000,
CH0001413704, 23.03.2023, 10:48, 32.000000, 8.000000,
