Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0148052118, 13.04.2021, 11:15, 210.000000, 15.000000,
CH0148052118, 22.12.2025, 08:43, 214.500000, 34.000000,
CH0148052118, 15.04.2021, 13:14, 205.000000, 40.000000,
CH0148052118, 15.04.2021, 13:14, 210.000000, 30.000000,
CH0148052118, 07.05.2021, 08:31, 210.000000, 3.000000,
CH0148052118, 27.09.2021, 09:57, 202.000000, 10.000000,
CH0148052118, 06.02.2026, 10:45, 236.000000, 44.000000,
CH0148052118, 10.02.2026, 08:30, 236.000000, 4.000000,
CH0148052118, 19.02.2026, 08:36, 248.000000, 1.000000,
CH0148052118, 21.12.2021, 09:15, 196.000000, 10.000000,
CH0148052118, 16.03.2026, 15:43, 232.000000, 2.000000,
CH0148052118, 04.07.2022, 08:31, 180.000000, 10.000000,
CH0148052118, 14.07.2022, 16:54, 200.000000, 1.000000,
CH0148052118, 27.07.2022, 08:56, 200.000000, 9.000000,
CH0148052118, 19.08.2022, 08:32, 220.000000, 2.000000,
CH0148052118, 24.08.2022, 10:44, 210.000000, 1.000000,
CH0148052118, 01.09.2022, 08:56, 196.000000, 40.000000,
CH0148052118, 27.09.2022, 14:47, 180.000000, 20.000000,
CH0148052118, 14.10.2022, 09:47, 165.000000, 50.000000,
CH0148052118, 03.11.2022, 10:14, 165.000000, 50.000000,
CH0148052118, 22.11.2022, 10:37, 165.000000, 17.000000,
CH0148052118, 23.11.2022, 09:49, 170.000000, 29.000000,
CH0148052118, 18.10.2023, 15:56, 150.000000, 79.000000,
CH0148052118, 06.11.2023, 14:53, 165.000000, 79.000000,
CH0148052118, 10.11.2023, 10:05, 150.000000, 100.000000,
CH0148052118, 10.11.2023, 10:36, 142.000000, 300.000000,
CH0148052118, 10.11.2023, 10:41, 142.000000, 305.000000,
CH0148052118, 10.11.2023, 10:49, 142.000000, 400.000000,
CH0148052118, 10.11.2023, 10:05, 145.000000, 50.000000,
CH0148052118, 17.11.2023, 15:03, 157.000000, 101.000000,
CH0148052118, 14.12.2023, 13:00, 164.000000, 99.000000,
CH0148052118, 28.12.2023, 08:31, 163.000000, 15.000000,
CH0148052118, 26.02.2024, 09:37, 182.000000, 115.000000,
CH0148052118, 15.03.2024, 12:09, 175.000000, 85.000000,
CH0148052118, 13.05.2024, 14:03, 180.000000, 50.000000,
CH0148052118, 14.05.2024, 09:52, 180.000000, 100.000000,
CH0148052118, 24.05.2024, 12:50, 176.000000, 17.000000,
CH0148052118, 24.06.2024, 11:56, 176.000000, 80.000000,
CH0148052118, 25.06.2024, 10:30, 171.000000, 100.000000,
CH0148052118, 25.06.2024, 14:12, 174.000000, 100.000000,
CH0148052118, 13.08.2024, 09:47, 175.000000, 100.000000,
CH0148052118, 28.08.2024, 09:18, 180.000000, 10.000000,
CH0148052118, 23.10.2024, 08:30, 187.000000, 20.000000,
CH0148052118, 23.10.2024, 08:30, 187.000000, 33.000000,
CH0148052118, 21.11.2024, 10:31, 186.000000, 100.000000,
CH0148052118, 28.01.2025, 08:32, 203.000000, 1.000000,
CH0148052118, 20.02.2025, 14:57, 211.000000, 99.000000,
CH0148052118, 24.02.2025, 14:30, 202.000000, 15.000000,
CH0148052118, 07.04.2025, 09:24, 207.000000, 15.000000,
CH0148052118, 07.04.2025, 13:37, 207.000000, 2.000000,
CH0148052118, 08.04.2025, 12:43, 202.000000, 1.000000,
CH0148052118, 06.03.2020, 16:17, 228.000000, 10.000000,
CH0148052118, 06.03.2020, 14:19, 228.000000, 20.000000,
CH0148052118, 06.03.2020, 16:17, 232.000000, 40.000000,
CH0148052118, 01.10.2025, 09:19, 205.000000, 80.000000,
CH0148052118, 06.11.2025, 10:10, 215.000000, 80.000000,
CH0148052118, 15.10.2012, 15:50, 120.000000, 5.000000,
CH0148052118, 15.10.2012, 15:50, 125.000000, 100.000000,
CH0148052118, 24.10.2012, 09:58, 120.000000, 40.000000,
CH0148052118, 08.11.2012, 13:50, 120.000000, 10.000000,
CH0148052118, 30.11.2012, 14:04, 118.000000, 75.000000,
CH0148052118, 12.12.2012, 15:16, 120.000000, 1.000000,
CH0148052118, 13.12.2012, 08:52, 120.000000, 9.000000,
CH0148052118, 13.12.2012, 09:43, 120.000000, 10.000000,
CH0148052118, 17.12.2012, 13:22, 120.000000, 5.000000,
CH0148052118, 15.01.2013, 09:59, 112.000000, 80.000000,
CH0148052118, 25.01.2013, 12:25, 117.000000, 20.000000,
CH0148052118, 25.01.2013, 12:39, 117.000000, 10.000000,
CH0148052118, 05.02.2013, 10:00, 122.000000, 20.000000,
CH0148052118, 01.03.2013, 10:19, 129.000000, 5.000000,
CH0148052118, 13.03.2013, 11:12, 113.500000, 50.000000,
CH0148052118, 28.05.2013, 15:25, 116.000000, 30.000000,
CH0148052118, 28.05.2013, 16:28, 116.000000, 570.000000,
CH0148052118, 18.06.2013, 10:47, 118.000000, 40.000000,
CH0148052118, 18.06.2013, 13:02, 118.000000, 20.000000,
CH0148052118, 21.06.2013, 08:38, 117.500000, 10.000000,
CH0148052118, 24.07.2013, 08:08, 120.000000, 14.000000,
CH0148052118, 06.09.2013, 12:16, 128.000000, 20.000000,
CH0148052118, 19.09.2013, 08:37, 120.000000, 2.000000,
CH0148052118, 19.09.2013, 10:14, 120.000000, 40.000000,
CH0148052118, 08.10.2013, 08:07, 120.000000, 40.000000,
CH0148052118, 06.11.2013, 10:58, 114.000000, 2.000000,
CH0148052118, 22.04.2014, 08:56, 114.000000, 2.000000,
CH0148052118, 22.04.2014, 08:56, 111.000000, 16.000000,
CH0148052118, 30.04.2014, 12:14, 115.000000, 40.000000,
CH0148052118, 07.05.2014, 09:43, 120.000000, 40.000000,
CH0148052118, 07.05.2014, 10:25, 120.000000, 20.000000,
CH0148052118, 12.05.2014, 10:51, 125.000000, 6.000000,
CH0148052118, 08.07.2014, 16:16, 116.000000, 1.000000,
CH0148052118, 11.07.2014, 14:44, 127.000000, 3.000000,
CH0148052118, 13.08.2014, 10:54, 125.000000, 30.000000,
CH0148052118, 02.12.2014, 12:17, 119.000000, 10.000000,
CH0148052118, 02.12.2014, 12:34, 119.000000, 70.000000,
CH0148052118, 03.12.2014, 10:52, 119.000000, 10.000000,
CH0148052118, 19.12.2014, 16:59, 122.000000, 50.000000,
CH0148052118, 09.01.2015, 08:03, 125.000000, 50.000000,
CH0148052118, 12.01.2015, 11:44, 125.000000, 25.000000,
