Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0002253661, 03.02.2005, 13:23, 40.000000, 2.000000,
CH0002253661, 20.05.2005, 10:41, 40.000000, 48.000000,
CH0002253661, 20.05.2005, 11:10, 40.000000, 12.000000,
CH0002253661, 18.08.2005, 11:08, 40.000000, 8.000000,
CH0002253661, 23.09.2005, 16:43, 40.000000, 10.000000,
CH0002253661, 24.01.2006, 10:08, 70.000000, 4.000000,
CH0002253661, 18.08.2006, 14:52, 40.000000, 2.000000,
CH0002253661, 21.08.2006, 11:01, 40.000000, 2.000000,
CH0002253661, 23.01.2007, 11:58, 41.000000, 6.000000,
CH0002253661, 05.03.2007, 10:39, 41.000000, 2.000000,
CH0002253661, 03.01.2008, 14:04, 75.000000, 10.000000,
CH0002253661, 03.10.2008, 14:40, 31.000000, 1.000000,
CH0002253661, 01.10.2009, 08:15, 18.000000, 24.000000,
CH0002253661, 12.10.2009, 15:15, 18.000000, 1.000000,
CH0002253661, 27.10.2009, 09:54, 20.000000, 2.000000,
CH0002253661, 15.01.2010, 08:33, 45.000000, 97.000000,
CH0002253661, 28.06.2010, 14:17, 25.000000, 10.000000,
CH0002253661, 03.04.2014, 14:06, 10.000000, 4.000000,
CH0002253661, 03.04.2017, 08:00, 30.000000, 4.000000,
CH0002253661, 16.02.2018, 08:30, 30.000000, 3.000000,
CH0002253661, 02.07.2019, 15:48, 0.400000, 4.000000,
CH0002253661, 25.09.2019, 10:36, 0.400000, 5.000000,
