Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0001669255, 17.06.2021, 14:47, 3000.000000, 1.000000,
CH0001669255, 07.04.2026, 12:59, 2550.000000, 2.000000,
CH0001669255, 07.04.2026, 12:59, 2500.000000, 5.000000,
CH0001669255, 13.03.2025, 13:45, 2700.000000, 1.000000,
CH0001669255, 27.05.2005, 11:44, 1625.000000, 2.000000,
CH0001669255, 02.06.2005, 16:30, 1725.000000, 2.000000,
CH0001669255, 08.09.2005, 10:27, 1650.000000, 1.000000,
CH0001669255, 12.04.2006, 15:58, 1655.000000, 2.000000,
CH0001669255, 21.07.2006, 08:45, 1655.000000, 2.000000,
CH0001669255, 09.02.2007, 14:00, 3000.000000, 1.000000,
CH0001669255, 12.02.2007, 08:00, 3000.000000, 5.000000,
CH0001669255, 14.02.2008, 09:01, 1775.000000, 1.000000,
CH0001669255, 04.07.2008, 10:11, 2200.000000, 3.000000,
CH0001669255, 26.09.2008, 14:47, 1775.000000, 2.000000,
CH0001669255, 27.10.2008, 08:49, 2500.000000, 3.000000,
CH0001669255, 15.12.2008, 08:00, 2500.000000, 1.000000,
CH0001669255, 15.12.2008, 15:48, 1775.000000, 2.000000,
CH0001669255, 05.01.2009, 11:31, 2500.000000, 1.000000,
CH0001669255, 04.06.2009, 10:17, 3000.000000, 1.000000,
CH0001669255, 18.02.2011, 14:08, 2650.000000, 2.000000,
CH0001669255, 19.12.2012, 09:55, 2810.000000, 1.000000,
CH0001669255, 16.05.2013, 14:38, 3050.000000, 1.000000,
CH0001669255, 23.12.2013, 14:29, 3100.000000, 1.000000,
CH0001669255, 24.07.2014, 08:23, 3400.000000, 2.000000,
CH0001669255, 17.03.2016, 10:14, 3400.000000, 1.000000,
CH0001669255, 13.07.2016, 10:56, 3250.000000, 1.000000,
CH0001669255, 05.08.2016, 08:12, 3300.000000, 1.000000,
CH0001669255, 06.12.2017, 08:31, 4000.000000, 2.000000,
CH0001669255, 01.02.2018, 09:15, 3250.000000, 1.000000,
CH0001669255, 06.06.2018, 10:51, 3500.000000, 1.000000,
CH0001669255, 20.06.2018, 08:41, 4000.000000, 1.000000,
CH0001669255, 17.06.2019, 16:27, 3575.000000, 2.000000,
CH0001669255, 17.06.2019, 16:27, 3550.000000, 1.000000,
CH0001669255, 17.06.2019, 16:27, 3500.000000, 4.000000,
CH0001669255, 21.06.2019, 08:30, 4000.000000, 4.000000,
CH0001669255, 26.02.2021, 08:47, 2400.000000, 2.000000,
