Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0001457826, 23.04.2021, 08:31, 1501.000000, 1.000000,
CH0001457826, 07.06.2021, 11:00, 1500.000000, 1.000000,
CH0001457826, 07.06.2021, 16:00, 1400.000000, 2.000000,
CH0001457826, 07.06.2021, 16:56, 1445.000000, 5.000000,
CH0001457826, 07.06.2021, 16:56, 1450.000000, 2.000000,
CH0001457826, 24.08.2021, 09:32, 1251.000000, 1.000000,
CH0001457826, 24.08.2021, 09:43, 1251.000000, 4.000000,
CH0001457826, 24.08.2021, 10:00, 1350.000000, 2.000000,
CH0001457826, 24.08.2021, 11:00, 1350.000000, 2.000000,
CH0001457826, 30.11.2021, 11:02, 1241.000000, 5.000000,
CH0001457826, 02.12.2021, 16:44, 1000.000000, 4.000000,
CH0001457826, 23.02.2026, 13:54, 1302.000000, 1.000000,
CH0001457826, 18.03.2026, 11:14, 1250.000000, 4.000000,
CH0001457826, 17.06.2022, 11:12, 1160.000000, 11.000000,
CH0001457826, 05.08.2022, 14:41, 1200.000000, 5.000000,
CH0001457826, 05.08.2022, 15:00, 1200.000000, 5.000000,
CH0001457826, 13.02.2023, 09:56, 1500.000000, 1.000000,
CH0001457826, 07.03.2023, 09:49, 1250.000000, 2.000000,
CH0001457826, 07.03.2023, 09:59, 1200.000000, 3.000000,
CH0001457826, 22.03.2023, 16:56, 1030.000000, 1.000000,
CH0001457826, 22.03.2023, 16:56, 1025.000000, 2.000000,
CH0001457826, 24.03.2023, 08:31, 1490.000000, 1.000000,
CH0001457826, 24.03.2023, 08:31, 1500.000000, 1.000000,
CH0001457826, 31.03.2023, 09:14, 1200.000000, 1.000000,
CH0001457826, 14.07.2023, 16:22, 1200.000000, 1.000000,
CH0001457826, 26.04.2024, 14:15, 1400.000000, 1.000000,
CH0001457826, 15.05.2024, 14:12, 1195.000000, 1.000000,
CH0001457826, 23.05.2024, 09:39, 1196.000000, 4.000000,
CH0001457826, 23.05.2024, 09:39, 1195.000000, 3.000000,
CH0001457826, 08.10.2024, 10:36, 1156.000000, 1.000000,
CH0001457826, 08.10.2024, 10:43, 1150.000000, 1.000000,
CH0001457826, 08.10.2024, 10:36, 1155.000000, 5.000000,
CH0001457826, 07.04.2025, 11:53, 1175.000000, 5.000000,
CH0001457826, 21.07.2025, 16:53, 1578.000000, 1.000000,
CH0001457826, 21.07.2025, 16:53, 1579.000000, 1.000000,
CH0001457826, 22.07.2025, 15:40, 1575.000000, 1.000000,
CH0001457826, 01.09.2025, 13:30, 1302.000000, 1.000000,
CH0001457826, 18.09.2025, 11:42, 1549.000000, 1.000000,
CH0001457826, 18.09.2025, 11:42, 1550.000000, 1.000000,
CH0001457826, 24.09.2025, 16:56, 1400.000000, 1.000000,
CH0001457826, 02.08.2006, 16:45, 320.000000, 1.000000,
CH0001457826, 17.01.2008, 16:38, 320.000000, 1.000000,
CH0001457826, 14.03.2008, 14:32, 320.000000, 2.000000,
CH0001457826, 31.03.2008, 11:33, 500.000000, 3.000000,
CH0001457826, 09.07.2008, 15:01, 350.000000, 1.000000,
CH0001457826, 16.03.2009, 10:28, 500.000000, 1.000000,
CH0001457826, 16.03.2009, 10:28, 320.000000, 1.000000,
CH0001457826, 14.04.2009, 09:30, 749.000000, 1.000000,
CH0001457826, 21.04.2009, 14:41, 510.000000, 2.000000,
CH0001457826, 08.06.2009, 14:25, 575.000000, 1.000000,
CH0001457826, 27.07.2010, 14:32, 365.000000, 6.000000,
CH0001457826, 06.10.2010, 08:56, 365.000000, 1.000000,
CH0001457826, 17.11.2010, 12:22, 365.000000, 3.000000,
CH0001457826, 17.11.2010, 12:22, 360.000000, 2.000000,
CH0001457826, 28.06.2011, 09:56, 250.000000, 1.000000,
CH0001457826, 08.07.2011, 15:40, 250.000000, 1.000000,
CH0001457826, 25.10.2011, 13:32, 255.000000, 1.000000,
CH0001457826, 11.04.2012, 13:02, 325.000000, 2.000000,
CH0001457826, 03.07.2012, 10:26, 315.000000, 1.000000,
CH0001457826, 07.08.2012, 16:10, 315.000000, 2.000000,
CH0001457826, 08.08.2012, 09:55, 390.000000, 7.000000,
CH0001457826, 20.09.2012, 15:52, 390.000000, 3.000000,
CH0001457826, 23.10.2012, 10:03, 390.000000, 1.000000,
CH0001457826, 06.08.2013, 14:05, 500.000000, 2.000000,
CH0001457826, 07.08.2013, 11:20, 500.000000, 2.000000,
CH0001457826, 04.06.2014, 15:14, 500.000000, 1.000000,
CH0001457826, 29.10.2014, 08:56, 525.000000, 1.000000,
CH0001457826, 28.01.2015, 13:25, 525.000000, 5.000000,
CH0001457826, 28.04.2015, 10:06, 375.000000, 2.000000,
CH0001457826, 09.09.2015, 14:55, 551.000000, 1.000000,
CH0001457826, 29.09.2015, 15:19, 553.000000, 10.000000,
CH0001457826, 29.12.2015, 13:29, 553.000000, 5.000000,
CH0001457826, 29.12.2015, 13:29, 552.000000, 4.000000,
CH0001457826, 13.10.2017, 10:22, 564.000000, 2.000000,
CH0001457826, 10.11.2017, 09:49, 651.000000, 2.000000,
CH0001457826, 14.12.2017, 15:49, 651.000000, 3.000000,
CH0001457826, 06.02.2018, 10:41, 700.000000, 3.000000,
CH0001457826, 18.04.2018, 08:30, 721.000000, 1.000000,
CH0001457826, 18.04.2018, 09:05, 800.000000, 2.000000,
CH0001457826, 16.07.2018, 08:45, 800.000000, 4.000000,
CH0001457826, 24.10.2018, 16:12, 780.000000, 1.000000,
CH0001457826, 01.02.2019, 14:57, 809.000000, 2.000000,
CH0001457826, 09.07.2019, 16:53, 900.000000, 2.000000,
CH0001457826, 11.11.2019, 12:30, 1400.000000, 1.000000,
CH0001457826, 14.02.2020, 09:49, 1006.000000, 1.000000,
CH0001457826, 27.02.2020, 15:45, 1250.000000, 1.000000,
CH0001457826, 25.03.2020, 13:01, 871.000000, 1.000000,
CH0001457826, 18.11.2020, 10:03, 1041.000000, 2.000000,
CH0001457826, 27.11.2020, 14:21, 1046.000000, 1.000000,
CH0001457826, 03.12.2020, 15:08, 1046.000000, 1.000000,
CH0001457826, 06.01.2021, 09:29, 910.000000, 1.000000,
CH0001457826, 14.01.2021, 15:35, 1399.000000, 1.000000,
