Isin, Datum, Zeit, Kurs, Volumen, Off Book
CH0114457390, 04.07.2023, 08:30, 1660.000000, 1.000000,
CH0114457390, 15.10.2024, 08:30, 2250.000000, 3.000000,
CH0114457390, 15.10.2024, 08:30, 2250.000000, 2.000000,
CH0114457390, 05.12.2024, 16:53, 1750.000000, 2.000000,
CH0114457390, 11.03.2025, 08:56, 1900.000000, 1.000000,
CH0114457390, 26.01.2006, 11:11, 560.000000, 2.000000,
CH0114457390, 21.07.2006, 08:51, 610.000000, 4.000000,
CH0114457390, 01.11.2006, 14:05, 1025.000000, 3.000000,
CH0114457390, 04.01.2007, 15:21, 1025.000000, 2.000000,
CH0114457390, 21.06.2007, 14:13, 1025.000000, 3.000000,
CH0114457390, 24.07.2007, 12:32, 1000.000000, 1.000000,
CH0114457390, 24.07.2007, 15:55, 1025.000000, 4.000000,
CH0114457390, 02.08.2007, 08:32, 1050.000000, 2.000000,
CH0114457390, 02.08.2007, 12:29, 1050.000000, 1.000000,
CH0114457390, 30.01.2008, 16:08, 750.000000, 9.000000,
CH0114457390, 14.10.2008, 15:46, 830.000000, 3.000000,
CH0114457390, 11.12.2008, 10:35, 830.000000, 5.000000,
CH0114457390, 10.07.2009, 16:34, 910.000000, 4.000000,
CH0114457390, 19.11.2009, 12:01, 1111.000000, 3.000000,
CH0114457390, 01.12.2009, 09:04, 1250.000000, 3.000000,
CH0114457390, 01.12.2009, 09:04, 1250.000000, 5.000000,
CH0114457390, 19.02.2010, 09:17, 1255.000000, 20.000000,
CH0114457390, 08.03.2010, 09:10, 1400.000000, 1.000000,
CH0114457390, 05.01.2011, 08:00, 1350.000000, 1.000000,
CH0114457390, 21.08.2012, 08:00, 1575.000000, 5.000000,
CH0114457390, 30.09.2014, 09:03, 1500.000000, 3.000000,
CH0114457390, 02.10.2014, 11:44, 2750.000000, 3.000000,
CH0114457390, 06.10.2014, 09:31, 2200.000000, 3.000000,
CH0114457390, 08.12.2014, 12:20, 1750.000000, 2.000000,
CH0114457390, 08.12.2014, 12:20, 1750.000000, 1.000000,
CH0114457390, 20.01.2015, 10:49, 1750.000000, 10.000000,
CH0114457390, 20.01.2015, 10:55, 1650.000000, 11.000000,
CH0114457390, 31.03.2016, 08:47, 1450.000000, 2.000000,
CH0114457390, 19.08.2016, 11:05, 1300.000000, 1.000000,
CH0114457390, 01.12.2016, 08:29, 1850.000000, 10.000000,
CH0114457390, 15.03.2018, 09:04, 1800.000000, 1.000000,
CH0114457390, 15.03.2018, 09:01, 1800.000000, 1.000000,
CH0114457390, 19.03.2018, 08:30, 1800.000000, 3.000000,
CH0114457390, 18.06.2018, 13:40, 2000.000000, 5.000000,
CH0114457390, 02.07.2018, 11:17, 2100.000000, 1.000000,
CH0114457390, 30.10.2018, 15:25, 1501.000000, 1.000000,
CH0114457390, 20.03.2019, 08:31, 1600.000000, 1.000000,
CH0114457390, 10.05.2019, 08:30, 1650.000000, 1.000000,
CH0114457390, 10.01.2020, 14:33, 1750.000000, 1.000000,
CH0114457390, 08.01.2020, 13:07, 1749.000000, 1.000000,
CH0114457390, 08.01.2020, 13:07, 1750.000000, 1.000000,
CH0114457390, 23.03.2020, 16:57, 1500.000000, 1.000000,
CH0114457390, 21.07.2020, 16:31, 1535.000000, 2.000000,
CH0114457390, 29.09.2020, 10:59, 1535.000000, 1.000000,
